流動性口徑,負債閘口徑,年份段,組,期,主口徑,樣本N,未成熟,其他不可判,公司數,中位期內最大跌幅,觸及負33比例,觸及負80比例,觸及負50比例,最大單筆超額,可信度,勝率,中位超額,平均超額,p25超額,p75超額,平均盈虧比,中位盈虧比,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均,簇數,2020年觸發佔比,勝率下限,勝率上限,平均超額下限,平均超額上限
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,0 全部觸發(不分閘),6m,False,6038,0,0,1960,-0.2018043936931606,0.28916859887379925,0.0091089764822789,0.12139781384564426,16.048538686717155,高,0.46505465385889366,-0.025983003818352952,0.05736854608741306,-0.2148517410844279,0.20200924165587686,1.67666374665637,1.1346021036122467,61.0,0.6039852929235584,302.0,1.407815929309211,0.022950651127366464,-0.02462759453941748,2356.0,0.27509108976482277,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,0 全部觸發(不分閘),12m,False,6038,0,0,1960,-0.28072690105336295,0.4312686319973501,0.029811195760185493,0.23517721099701888,19.7325336751658,高,0.4877442861874793,-0.01498523616686295,0.13955559497079698,-0.29141427764648836,0.3334599090530776,1.9560561647927812,1.2416088254788036,61.0,0.4636262164777491,302.0,0.9800903597268883,0.07561790622245042,0.002924789614397286,2356.0,0.27509108976482277,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,1 過三閘(現行①池),1m,False,719,0,0,390,-0.0923333485921223,0.06815020862308763,0.0013908205841446453,0.02086230876216968,0.7289663457738649,高,0.502086230876217,0.0004150679384862,0.002734017565295864,-0.06812568983399159,0.07168845567656085,1.0495152770715792,1.0464091539775298,8.0,2.201625622004635,36.0,5.891524393837042,-0.0033222305707751084,-0.014078413306499596,517.0,0.29207232267037553,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,1 過三閘(現行①池),3m,False,719,0,0,390,-0.1342620737593274,0.15299026425591097,0.0013908205841446453,0.043115438108484005,1.1245123772670025,高,0.5076495132127955,0.0035625338472697,0.028732392207568368,-0.12390508990837705,0.1393376070183509,1.348427427223051,1.072255112586645,8.0,0.33187819019429987,36.0,1.129179888384504,0.019412734932476854,-0.003907283089348317,517.0,0.29207232267037553,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,1 過三閘(現行①池),6m,False,719,0,0,390,-0.1717026147914631,0.2545201668984701,0.0027816411682892906,0.09040333796940195,3.5697477446936787,高,0.4714881780250348,-0.0201638819867256,0.027762152119861105,-0.1816558536083053,0.1708304722510657,1.4068721022179251,1.0724067023169497,8.0,0.7630992708019886,36.0,1.8669741774314743,0.00665087547743398,-0.02533771685131755,517.0,0.29207232267037553,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,1 過三閘(現行①池),12m,False,719,0,0,390,-0.2624584599189455,0.3908205841446453,0.016689847009735744,0.19749652294853964,11.705683397360184,高,0.5062586926286509,0.0084253664530926,0.08351375565981643,-0.2554323661376596,0.2984443731212859,1.5396893709353967,1.1420467427039704,8.0,0.4830706806658298,36.0,1.0618873257788646,0.04365645524090791,-0.0054408645966941204,517.0,0.29207232267037553,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,2 只不過負債閘,1m,False,2080,0,0,984,-0.0894428566946895,0.08605769230769231,0.0014423076923076924,0.035576923076923075,0.6992899066469445,高,0.49615384615384617,-0.0012459324275782,-0.0037525485464679842,-0.07428842869634457,0.06718685822912943,0.9429883082564717,0.9234039908958283,21.0,-1.4004101268342999,104.0,-4.272590275768034,-0.009099525744219768,-0.020827001026794273,1194.0,0.3269230769230769,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,2 只不過負債閘,3m,False,2080,0,0,984,-0.1393813826634286,0.15817307692307692,0.0028846153846153848,0.058173076923076925,3.644043104313688,高,0.5192307692307693,0.0083847125223134,0.02431211351448246,-0.11338436834494975,0.13798265006003863,1.2351954844073294,1.122426371647015,21.0,0.4873218908823648,104.0,1.33776061919179,0.012591413230372517,-0.00864386791001334,1194.0,0.3269230769230769,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,2 只不過負債閘,6m,False,2080,0,0,984,-0.18166100917617395,0.24086538461538462,0.00625,0.0985576923076923,4.383040245156447,高,0.48846153846153845,-0.00954687454420635,0.0349669334210293,-0.17527691399421869,0.19509538244570707,1.3967293155913925,1.1616084175615882,21.0,0.5149942195723498,104.0,1.4080486796918774,0.017132133488440116,-0.015019169489815548,1194.0,0.3269230769230769,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,2 只不過負債閘,12m,False,2080,0,0,984,-0.24726329147294535,0.38317307692307695,0.025,0.1918269230769231,7.670001350347471,高,0.5134615384615384,0.0136322827836993,0.07614590804466898,-0.22787126264125757,0.2974302739959228,1.4844356529263678,1.2192122808133081,21.0,0.3370731524487257,104.0,0.9393332913420794,0.05099401014564436,0.004862654335619732,1194.0,0.3269230769230769,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,3 只不過現金流閘,1m,False,224,0,0,123,-0.12582489523061746,0.044642857142857144,0.0,0.008928571428571428,0.7350926720996616,高,0.41964285714285715,-0.0141000594602821,-0.01618973605415406,-0.1175424886603821,0.06675261132487277,1.054732389271988,0.9282870907894003,3.0,-0.5534656050185128,12.0,-1.3412165555258533,-0.025491603518725127,-0.04004916929163096,151.0,0.16517857142857142,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,3 只不過現金流閘,3m,False,224,0,0,123,-0.2040721064905453,0.25,0.004464285714285714,0.07142857142857142,1.2228265492304282,高,0.4107142857142857,-0.06346063708451485,-0.05179967586188282,-0.23393942684182278,0.08291460177116332,0.8934029169542863,0.7029997785246116,3.0,-0.2817984903990139,12.0,-0.716496459328998,-0.06729805962142081,-0.09394682588365003,151.0,0.16517857142857142,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,3 只不過現金流閘,6m,False,224,0,0,123,-0.28776654381931444,0.42857142857142855,0.03571428571428571,0.21875,1.720245275645639,高,0.3705357142857143,-0.12572324145162994,-0.07071810683542783,-0.39200543317894776,0.1528855861713539,1.1247097042104703,0.8896110853381949,3.0,-0.31225546364130236,12.0,-0.8438149578674209,-0.09405995359451465,-0.13777173165684484,151.0,0.16517857142857142,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,3 只不過現金流閘,12m,False,224,0,0,123,-0.45317227580738684,0.6607142857142857,0.09821428571428571,0.45535714285714285,6.508599321119126,高,0.30357142857142855,-0.3006481640706946,-0.14003762564757422,-0.5798906214696552,0.1570229507888034,1.2901791364619348,0.8170047534874677,3.0,-0.3201689313159433,12.0,-0.650652609565151,-0.1873829152095944,-0.24423763101695586,151.0,0.16517857142857142,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,4 只不過市值閘,1m,False,477,0,0,217,-0.0901713242778131,0.031446540880503145,0.0,0.016771488469601678,1.819810429596204,高,0.4968553459119497,-0.0034262171327942,0.016285220267773407,-0.0755140221275826,0.0833861720298099,1.344596712030026,1.1189248102954996,5.0,0.6644393639446967,24.0,1.604885418291396,0.00552256741872082,-0.01037258325502451,397.0,0.2830188679245283,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,4 只不過市值閘,3m,False,477,0,0,217,-0.1443298604184546,0.13626834381551362,0.0020964360587002098,0.04612159329140461,14.682618901303856,高,0.4612159329140461,-0.0179753111062822,0.06243614632939901,-0.1367479585461936,0.1402018803602964,2.03784581269919,1.2023697345510713,5.0,0.8043050132529277,24.0,1.279645127508963,0.012347873464364825,-0.018384995312126055,397.0,0.2830188679245283,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,4 只不過市值閘,6m,False,477,0,0,217,-0.1953562028978236,0.27253668763102723,0.006289308176100629,0.09853249475890985,16.048538686717155,高,0.429769392033543,-0.0441620264884025,0.076958032592396,-0.2094822132991803,0.1989398361807965,2.151684861103584,1.3131193566276098,5.0,0.7839607082138333,24.0,1.385545447957606,0.0168020813040531,-0.03124278307823605,397.0,0.2830188679245283,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,4 只不過市值閘,12m,False,477,0,0,217,-0.2791209156279127,0.42557651991614254,0.014675052410901468,0.20754716981132076,19.7325336751658,高,0.47379454926624737,-0.0356039795407838,0.21053992472486277,-0.2897864157811359,0.3440364946600704,2.5576468266178765,1.3414555210771943,5.0,0.5605715744876706,24.0,0.9441884373045742,0.0934972830067601,0.012373108550853154,397.0,0.2830188679245283,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,4a 只不過市值閘(1 億至 5 億),1m,False,295,0,0,155,-0.0942307695761524,0.03728813559322034,0.0,0.01694915254237288,0.7364760127560899,高,0.46779661016949153,-0.0079100774702072,0.001227399450555774,-0.0843234977896279,0.0729495410137779,1.1635376973129012,0.9435782356180074,3.0,5.510271367043387,15.0,16.45933085840491,-0.00559278032993534,-0.019991279962364297,257.0,0.28135593220338984,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,4a 只不過市值閘(1 億至 5 億),3m,False,295,0,0,155,-0.1443298604184546,0.15932203389830507,0.0,0.04745762711864407,14.682618901303856,高,0.41694915254237286,-0.0390021961765688,0.04556780086437272,-0.16066815262101547,0.13098268752818895,2.056947489064367,1.1923570112096207,3.0,1.3153574357521376,15.0,1.8353600606331772,-0.014517783307768916,-0.0401047452265356,257.0,0.28135593220338984,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,4a 只不過市值閘(1 億至 5 億),6m,False,295,0,0,155,-0.2000525238769009,0.28135593220338984,0.0,0.10508474576271186,16.048538686717155,高,0.4135593220338983,-0.0773417937147074,0.061199865382982895,-0.22678009725991094,0.2144731007311401,2.06132355066592,1.3355844794926128,3.0,1.103073868899343,15.0,1.726698878545865,-0.0063729162186205385,-0.04685640248066648,257.0,0.28135593220338984,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,4a 只不過市值閘(1 億至 5 億),12m,False,295,0,0,155,-0.299363073123332,0.4610169491525424,0.006779661016949152,0.2305084745762712,19.7325336751658,高,0.46440677966101696,-0.0395611792879438,0.13358455535748953,-0.3130271692732882,0.33352957974990816,2.078526167931652,1.2396079184855744,3.0,0.6301893560032074,15.0,1.0513071139689532,0.049908534867156296,-0.007221007899408934,257.0,0.28135593220338984,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,4b 只不過市值閘(低於 1 億),1m,False,182,0,0,90,-0.08672896391171064,0.02197802197802198,0.0,0.016483516483516484,1.819810429596204,高,0.5439560439560439,0.005531173769151651,0.040692127636340454,-0.0595531831486262,0.10309416564259954,1.6378226405016627,1.3116106978802449,2.0,0.38770772660116026,10.0,0.9136710477006957,0.025192313954778316,0.003717147626237329,164.0,0.2857142857142857,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,4b 只不過市值閘(低於 1 億),3m,False,182,0,0,90,-0.1437969784721399,0.0989010989010989,0.005494505494505495,0.04395604395604396,3.602384347613529,高,0.532967032967033,0.011477127806339651,0.08977769529743616,-0.09067858115320222,0.14396749544165058,2.1254786122128677,1.4245043271404523,2.0,0.3774954972591934,10.0,0.8261939629239837,0.0565079864524389,0.016511109241969284,164.0,0.2857142857142857,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,4b 只不過市值閘(低於 1 億),6m,False,182,0,0,90,-0.19000747414828378,0.25824175824175827,0.016483516483516484,0.08791208791208792,4.480743596090268,高,0.45604395604395603,-0.02731397469952685,0.1025001168054557,-0.185014788037211,0.18006226184770974,2.34858724919956,1.3048085736061132,2.0,0.407222122241777,10.0,1.0866883032049484,0.06143491061779588,-0.009402163599765465,164.0,0.2857142857142857,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,4b 只不過市值閘(低於 1 億),12m,False,182,0,0,90,-0.24828767291062045,0.36813186813186816,0.027472527472527472,0.17032967032967034,16.190818796731328,高,0.489010989010989,-0.018044813598149998,0.33527527617197855,-0.2657819109523407,0.40452601174336666,3.325453447285409,1.6055082469036108,2.0,0.42616682112061555,10.0,0.8576134340180472,0.19452976727571258,0.05051420076956836,164.0,0.2857142857142857,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,5 不過兩閘(補完),1m,False,1828,0,0,818,-0.1072112738904504,0.07603938730853392,0.0016411378555798686,0.019146608315098467,1.304911578862146,高,0.46936542669584247,-0.00752622955408105,0.0028354684168310487,-0.09065475829445116,0.07404593698768484,1.1839366836323064,0.9826118750509993,19.0,2.859364419481582,92.0,8.679637857336374,-0.005327542891490283,-0.022929364891497817,1086.0,0.24781181619256018,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,5 不過兩閘(補完),3m,False,1828,0,0,818,-0.164974641098352,0.19967177242888404,0.0032822757111597373,0.05689277899343545,8.563105696593869,高,0.46334792122538293,-0.020498086770530097,0.043703732127796595,-0.16433572492745016,0.1434985766960677,1.6844051835957556,1.0855336709047254,19.0,0.6142168382036107,92.0,1.5033804443404557,0.01703724694503406,-0.02316548173434729,1086.0,0.24781181619256018,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,5 不過兩閘(補完),6m,False,1828,0,0,818,-0.21665152881048644,0.3227571115973742,0.012582056892778994,0.14113785557986872,9.131117802394195,高,0.45185995623632386,-0.0452423339330722,0.07281975418250602,-0.2456069889628025,0.22464697682585794,1.8397446395893957,1.1996194869335515,19.0,0.5396571095534778,92.0,1.3291294687301867,0.033874139630171135,-0.025237274290940134,1086.0,0.24781181619256018,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,5 不過兩閘(補完),12m,False,1828,0,0,818,-0.29664247635645075,0.45021881838074396,0.03938730853391685,0.25711159737417943,13.23582746579045,高,0.474835886214442,-0.0260100804079781,0.18046204205387595,-0.3155596917310717,0.3718446107656075,2.2595135814235245,1.3496552773425663,19.0,0.4118749114452486,92.0,0.929340187491189,0.10724898682125844,0.01342718023920101,1086.0,0.24781181619256018,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,6 三閘全不過,1m,False,710,0,0,302,-0.11257718182318621,0.07042253521126761,0.0,0.004225352112676056,2.745529689560036,高,0.4830985915492958,-0.00928752108573765,0.031667157807160985,-0.10001670268189802,0.10485207720736132,1.6375716509481952,1.1952435204154077,8.0,0.5389543340062846,36.0,1.2384700478238084,0.014766387694508182,-0.007955021857670047,501.0,0.2056338028169014,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,6 三閘全不過,3m,False,710,0,0,302,-0.18407720224556984,0.2,0.0014084507042253522,0.061971830985915494,5.568859593895285,高,0.4619718309859155,-0.0283818242813458,0.060884463766572715,-0.17609665858755064,0.1687344840726159,1.869379163208859,1.2211964941328366,8.0,0.5184739020796865,36.0,1.2076876175201365,0.029651560349938478,-0.013320347105053547,501.0,0.2056338028169014,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,6 三閘全不過,6m,False,710,0,0,302,-0.23415963412552185,0.3464788732394366,0.008450704225352112,0.15352112676056337,11.030814666430397,高,0.47746478873239434,-0.014103995576417502,0.14044568468284635,-0.2402182492498917,0.2891087671641938,2.2175196466238862,1.4231969398615287,8.0,0.40792568093976755,36.0,0.8906173977123583,0.08410191028164746,0.016182853522525742,501.0,0.2056338028169014,,,,
不含流動性閘,A(資料不足當不過),建表年份 2010-2021,6 三閘全不過,12m,False,710,0,0,302,-0.3254953832155268,0.49577464788732395,0.02112676056338028,0.29295774647887324,18.56832891551816,高,0.4943661971830986,-0.01437270307791025,0.31727193599741477,-0.34300797891718254,0.5490929595909798,2.8134773127600825,1.6289545869863375,8.0,0.3486953526834397,36.0,0.7137835726330811,0.20899556599508462,0.0956587424595337,501.0,0.2056338028169014,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,0 全部觸發(不分閘),1m,False,9984,183,25,3314,-0.09884030294126765,0.05669070512820513,0.001001602564102564,0.012920673076923076,7.606475572469272,高,0.47325721153846156,-0.00848503552235815,0.013600952296698816,-0.09621405212022535,0.08758916891083253,1.352106152344596,1.0457373360572266,100.0,1.0213509366476454,500.0,2.4800911915223587,-0.0002933310824778516,-0.02119194501387038,2107.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,0 全部觸發(不分閘),3m,False,9337,830,25,3158,-0.1653658509921062,0.19406661668630182,0.005033736746278248,0.05547820499089643,16.6471220607926,高,0.4500374852736425,-0.0284892363773755,0.0284045666925421,-0.1791193793613559,0.1447400261704681,1.5409807318661128,1.02582901976542,94.0,1.0231829482484938,467.0,2.27286870113265,-0.0006651984675938919,-0.03805883719142597,2019.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,0 全部觸發(不分閘),6m,False,8327,1840,25,2883,-0.2331816916629565,0.3319322685240783,0.013570313438213043,0.13318121772547137,36.4684668439731,高,0.4122733277290741,-0.0706684011602108,0.03453740550863086,-0.2745948197677017,0.1704899078999647,1.736893688716244,0.9923032190856332,84.0,1.317673665607568,417.0,2.8604310651438856,-0.011083430157005298,-0.0676418338880309,1855.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,0 全部觸發(不分閘),12m,False,6998,3169,25,2600,-0.30203628879916267,0.4612746498999714,0.03372392112032009,0.23206630465847386,71.57174139555339,高,0.38939697056301803,-0.1200101844204304,0.06956500858888141,-0.3857921073243204,0.20941303527561214,2.080361695655841,1.0264739472495104,70.0,1.1799588154091931,350.0,2.2934826190258057,-0.012645325938801803,-0.09471840316722152,1592.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,1 過三閘(現行①池),1m,False,1102,16,6,541,-0.07902543970530371,0.020871143375680582,0.0,0.0027223230490018148,0.7992516782684966,高,0.4900181488203267,-0.0025113349738109,0.005939370564816504,-0.06965673038458937,0.07524825342303257,1.1778415523931822,1.1294950344140096,12.0,0.9406578925192253,56.0,2.700027681465486,0.00035633500238614315,-0.010637665388601938,657.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,1 過三閘(現行①池),3m,False,1035,83,6,522,-0.1281669166054651,0.1111111111111111,0.0,0.015458937198067632,4.671768900952977,高,0.4956521739130435,-0.0025894582838881,0.010725761502001852,-0.13547434664769137,0.12473595064566675,1.1531186864850114,0.9388362696307512,11.0,1.2433347440126958,52.0,3.0712736488384382,-0.002637987006309503,-0.02339119706360223,618.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,1 過三閘(現行①池),6m,False,919,199,6,487,-0.1827677877225335,0.22742110990206746,0.0,0.058759521218716,3.55686237258522,高,0.4102285092491839,-0.0503184290916322,-0.0016513551244596908,-0.2176790993757978,0.12602479561607424,1.4187122345399057,1.010739070227336,10.0,-13.838295628729279,46.0,-32.695908270332204,-0.02477285873184289,-0.05857589234948258,557.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,1 過三閘(現行①池),12m,False,775,343,6,437,-0.2473404129400175,0.37290322580645163,0.005161290322580645,0.14451612903225808,3.061586771067589,高,0.40258064516129033,-0.1176328891563713,-0.020868198305887042,-0.3368938792745928,0.1878092068320133,1.3170377386151104,0.9406284585422655,8.0,-1.0974744577116244,39.0,-3.2235914768010527,-0.04422705021762811,-0.09280913992965688,478.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,2 只不過負債閘,1m,False,2654,35,2,1217,-0.07691957142888815,0.01921627731725697,0.0,0.0026375282592313487,1.7398342065474424,高,0.5003767897513187,8.796721171377975e-06,0.0054754034673798685,-0.07285489047642014,0.07003106659989877,1.1189577634332923,0.9603811407959684,27.0,1.0973940606764272,133.0,3.15716673086155,-0.000538752682742441,-0.012434488162301641,1168.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,2 只不過負債閘,3m,False,2508,181,2,1179,-0.12974567401096154,0.10486443381180223,0.0011961722488038277,0.015151515151515152,1.4113008526410185,高,0.4732854864433812,-0.0134776715563283,0.006361922309893998,-0.13864742464308086,0.1326807691714828,1.198723540898239,1.080534636269893,26.0,1.502023569844095,126.0,4.741463690771615,-0.003227291721314313,-0.02506199686211314,1121.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,2 只不過負債閘,6m,False,2213,476,2,1079,-0.1883518529329048,0.2300045187528242,0.0022593764121102574,0.06642566651604158,3.829107884376026,高,0.41075463172164484,-0.053065681311274,-0.01949495131937216,-0.2277455942492948,0.136206947482429,1.2195608776675764,0.9426498511346558,23.0,-0.8192677264024305,111.0,-2.3078208540409055,-0.03583901536245895,-0.0678910988747882,1018.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,2 只不過負債閘,12m,False,1912,777,2,1002,-0.25356796832617184,0.3624476987447699,0.015167364016736401,0.151673640167364,9.355625301048798,高,0.37656903765690375,-0.1062573272166134,-0.0447092662495835,-0.3380204045276969,0.1356463144646743,1.2655912717851658,0.882162180460727,20.0,-0.646182792214914,96.0,-1.535481797328996,-0.07437763347093461,-0.11935210506041125,879.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,3 只不過現金流閘,1m,False,409,7,1,225,-0.1159725321677827,0.08068459657701711,0.0024449877750611247,0.02689486552567237,1.16568438388532,高,0.4621026894865526,-0.0124625161524513,-0.002655449562486927,-0.1067006899446029,0.0996541285943584,1.1233271862516234,1.2111138473419416,5.0,-3.4718865041229736,21.0,-9.837647707143317,-0.012021835262112875,-0.030336443780127207,257.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,3 只不過現金流閘,3m,False,386,30,1,215,-0.2043917811278182,0.23834196891191708,0.007772020725388601,0.09326424870466321,2.005349016365627,高,0.42487046632124353,-0.033891277187015595,-0.01522435132565215,-0.21450125080841445,0.13474374716150067,1.1953000647214698,0.9391262106903253,4.0,-0.9571361685263705,20.0,-2.99950312004022,-0.030108129968611216,-0.0642171543230279,245.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,3 只不過現金流閘,6m,False,347,69,1,190,-0.2790909246964888,0.40057636887608067,0.03170028818443804,0.18155619596541786,5.701597369111421,高,0.414985590778098,-0.1015611247330829,0.005173298913836688,-0.3222272611816879,0.21054678921963826,1.4482754299754104,1.0477878144324337,4.0,7.8823441544291235,18.0,17.724643475220727,-0.03601963547507051,-0.0912552833855892,226.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,3 只不過現金流閘,12m,False,299,117,1,163,-0.3594806556448019,0.5551839464882943,0.06688963210702341,0.3311036789297659,4.364781379109621,高,0.41471571906354515,-0.1172721230905657,-0.004621554035644219,-0.4460283337415068,0.26553369952105266,1.3845141079214327,0.8614168928213698,3.0,-7.601946715208628,15.0,-23.02448652155142,-0.04015727738265078,-0.11689474763643977,192.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,4 只不過市值閘,1m,False,688,14,2,329,-0.09099677898049699,0.023255813953488372,0.0,0.005813953488372093,2.9453657337117423,高,0.48546511627906974,-0.0027230205946017997,0.03009460957091541,-0.08956000046374622,0.08693515823065923,1.6665776198499624,1.0278379879693393,7.0,0.5320737147222131,35.0,1.3344145306374122,0.014226808367139196,-0.010603496810488831,485.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,4 只不過市值閘,3m,False,654,48,2,320,-0.1465768888544511,0.1529051987767584,0.0015290519877675841,0.027522935779816515,3.560835523097293,高,0.44495412844036697,-0.031026369507960297,0.03432278147414851,-0.16740711681124726,0.13975116287830786,1.6887477738623171,1.076627679338261,7.0,0.6773721199628099,33.0,1.7075021398776482,0.011193292102760013,-0.025573865758520938,467.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,4 只不過市值閘,6m,False,599,103,2,296,-0.222222249816964,0.3038397328881469,0.005008347245409015,0.07679465776293823,7.7080151482327555,高,0.39565943238731216,-0.0770582400868054,0.021326250902206783,-0.2614298554530554,0.14415722083412646,1.7478866783189535,0.9839223879210696,6.0,1.6951685425609295,30.0,3.868204174256129,-0.014975342185543842,-0.06439307042795582,421.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,4 只不過市值閘,12m,False,522,180,2,270,-0.2799305271006568,0.4272030651340996,0.009578544061302681,0.17624521072796934,41.75516400916379,高,0.36398467432950193,-0.1371048067600139,0.13013700861621996,-0.3562626920329882,0.14280965123594622,2.880287866540669,0.9769646763316854,6.0,1.0495789125562975,27.0,1.6995049997966107,-0.006527075223667343,-0.09599684208665428,366.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,4a 只不過市值閘(1 億至 5 億),1m,False,425,7,2,226,-0.0885416462939848,0.02588235294117647,0.0,0.004705882352941176,1.661651513551652,高,0.49411764705882355,-0.0015741736291835,0.02640335089012406,-0.0899711772176705,0.084114838168994,1.5369314053241157,0.9528260596723486,5.0,0.5920790995797895,22.0,1.432221036955637,0.010898698653367454,-0.012035075863161318,319.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,4a 只不過市值閘(1 億至 5 億),3m,False,402,30,2,214,-0.1458679615023918,0.15920398009950248,0.0,0.024875621890547265,3.560835523097293,高,0.4154228855721393,-0.0431308672642747,0.027518349574023923,-0.17779458749358074,0.12432423701415035,1.7837427697744697,0.9985748762500374,5.0,1.0297320192313846,21.0,2.3974872850252478,-0.0008284805836217444,-0.04057619564593311,305.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,4a 只不過市值閘(1 億至 5 億),6m,False,373,59,2,200,-0.2298002089632127,0.3136729222520107,0.0,0.07506702412868632,3.6503612430007255,高,0.40214477211796246,-0.0736586777858764,-0.004485941252615606,-0.2741144171491447,0.1350677289158961,1.4411165123316585,0.7874516904009017,4.0,-5.989822676300166,19.0,-15.056537831818073,-0.03169583561449033,-0.07589463182728266,280.0,0.0,,,,
不含流動性閘,A(資料不足當不過),驗證年份 2022-2026,4a 只不過市值閘(1 億至 5 億),12m,False,333,99,2,186,-0.2925392271905035,0.43243243243243246,0.006006006006006006,0.17117117117117117,5.574221854926856,高,0.3663663663663664,-0.1303286167869904,0.02984773592793181,-0.3565677402046372,0.1163792430930146,1.9907071590839893,1.1085328705769901,4.0,1.788756310302941,17.0,4.260467267641508,-0.023828822159423127,-0.1025530046837794,249.0,0.0,,,,
