年份段,主成因,期,全期觸發宗數,樣本N,未成熟,其他不可判,公司數,中位期內最大跌幅,觸及負33比例,觸及負80比例,觸及負50比例,最大單筆超額,可信度,勝率,中位超額,平均超額,p25超額,p75超額,平均盈虧比,中位盈虧比,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均,簇數,2020年觸發佔比,勝率下限,勝率上限,平均超額下限,平均超額上限
驗證年份 2022-2026,高管離任(8-K 5.02),3m,637,578,59,0,473,-0.15811965639574949,0.17128027681660898,0.0,0.04152249134948097,1.5908957829598256,高,0.4740484429065744,-0.016532194755633098,0.007757134659966534,-0.17310941494824217,0.13932074224897023,1.1948610167334388,0.8696080134587328,6.0,1.7319212892259863,29.0,5.388023506411787,-0.005737167371662381,-0.035836515073102884,398.0,0.0,0.4296084441782765,0.5200016722408027,-0.016659643555340848,0.032223392423003434
驗證年份 2022-2026,高管離任(8-K 5.02),6m,637,517,120,0,422,-0.2215508711350192,0.31334622823984526,0.0019342359767891683,0.12959381044487428,3.897865530471031,高,0.43907156673114117,-0.0472366567252884,0.02189390323689377,-0.2725101834912428,0.1696097361095918,1.4669662941178474,0.957564603752174,6.0,1.394893482114807,26.0,3.40488187392677,-0.008747275455612396,-0.05544035395051478,359.0,0.0,0.3952557335921043,0.48649009972539387,-0.022892997313987227,0.06695402414966031
驗證年份 2022-2026,高管離任(8-K 5.02),12m,637,453,184,0,374,-0.3031161308541132,0.47019867549668876,0.02207505518763797,0.24944812362030905,4.704286811503468,高,0.38852097130242824,-0.1043134479050911,-0.015747488607723428,-0.3877537770479695,0.1764994855075878,1.4538122378148,0.8885589338535398,5.0,-2.2353395713492765,23.0,-5.636820094847389,-0.05151709439285405,-0.11010349237746281,314.0,0.0,0.34474976850512185,0.4346966884466884,-0.07139171142175395,0.04269501368751857
驗證年份 2022-2026,指引或其他重大訊息(8-K 7.01/8.01),1m,809,799,8,2,624,-0.0934154082774026,0.030037546933667083,0.0012515644555694619,0.008760951188986232,1.5155898175432123,高,0.4718397997496871,-0.0072646194120588,0.013715525836061896,-0.0903164540002402,0.08651908096576215,1.3996801104998293,1.086166714926431,8.0,0.6926175933462692,40.0,1.93597188132278,0.0042585501399090946,-0.013513886521169853,479.0,0.0,0.43494874907794445,0.5082595876852277,-0.00016741290552975258,0.02894426768880509
驗證年份 2022-2026,指引或其他重大訊息(8-K 7.01/8.01),3m,809,764,43,2,601,-0.15172737122723365,0.1662303664921466,0.0013089005235602095,0.03664921465968586,2.280974557864144,高,0.4790575916230366,-0.0092498813567915,0.01644043065744317,-0.15583768537553666,0.14130973095743132,1.2809859998093864,0.9866205881650264,8.0,0.9162585005739199,39.0,2.5466473070009727,0.0013913150585331906,-0.02679537451163425,463.0,0.0,0.43789992722388854,0.5235111359447551,-0.0069050615438041914,0.041863368301311536
驗證年份 2022-2026,指引或其他重大訊息(8-K 7.01/8.01),6m,809,681,126,2,545,-0.2138074805256908,0.28193832599118945,0.005873715124816446,0.08957415565345081,3.397946482669285,高,0.4111600587371512,-0.0586056247302797,0.017685500727298173,-0.2320586438055606,0.1765763039599366,1.6171612292099027,1.2573080154172713,7.0,1.24283134566637,35.0,3.8755547835061437,-0.00433919654808288,-0.05361096200073056,413.0,0.0,0.37009332111119597,0.4534941066450224,-0.01762007255392407,0.05606649768369082
驗證年份 2022-2026,指引或其他重大訊息(8-K 7.01/8.01),12m,809,579,228,2,465,-0.2594578392673176,0.38341968911917096,0.027633851468048358,0.15544041450777202,5.366672695005573,高,0.4386873920552677,-0.0608389858735617,0.0449331881540295,-0.3042968297089211,0.24304723119746416,1.6092452316628352,0.9599205885126341,6.0,0.7873714372735682,29.0,2.2496239269886584,0.009654121930210346,-0.059110201622179684,349.0,0.0,0.39253916894718266,0.48317072943456707,-0.005814183812989524,0.09823123647358586
驗證年份 2022-2026,重大合約或舉債(8-K 1.01/2.03),1m,144,140,4,0,123,-0.09085070322517565,0.05,0.0,0.0,0.7622495529773472,高,0.42857142857142855,-0.01456230159789505,-0.004574789951154167,-0.09206484291293521,0.06877670214265873,1.2313161005226814,1.1074460194384927,2.0,-2.3246675588740464,7.0,-5.149781941269252,-0.01543008553258793,-0.029614695396534666,125.0,0.0,0.352112676056338,0.5103484446587895,-0.03154651593630506,0.025352103177530616
驗證年份 2022-2026,重大合約或舉債(8-K 1.01/2.03),3m,144,125,19,0,111,-0.1589529484273877,0.144,0.0,0.04,1.1847542667828423,高,0.4,-0.0518730988104974,-0.011438135774124704,-0.1708228787426471,0.1226244932375948,1.3328223816826532,1.0341250253701997,2.0,-1.4248895924718539,7.0,-3.553549863183474,-0.0281872117845071,-0.05517385761582579,117.0,0.0,0.3125,0.48412698412698413,-0.05540205174553269,0.035907860371626105
驗證年份 2022-2026,重大合約或舉債(8-K 1.01/2.03),6m,144,117,27,0,104,-0.2011628394387338,0.2905982905982906,0.017094017094017096,0.10256410256410256,1.7530136208562288,高,0.38461538461538464,-0.0741661127536416,-0.015321000590282506,-0.2345125026568887,0.1056510805964809,1.4344450818652508,1.2485227297761803,2.0,-1.6877481160327124,6.0,-3.439193648586864,-0.041895146828307334,-0.07168926086229002,109.0,0.0,0.2991046831955923,0.47414888953828166,-0.08427833728715547,0.061078974315001706
驗證年份 2022-2026,重大合約或舉債(8-K 1.01/2.03),12m,144,100,44,0,90,-0.2725675300566851,0.42,0.03,0.22,2.218453422361524,高,0.31,-0.18657210089873916,-0.07819223274045692,-0.36436233155683856,0.1248528378808379,1.4495610636074423,1.0327120932377662,1.0,-0.28371787639383894,5.0,-0.8722427413574514,-0.10139067370108303,-0.15409983176721362,92.0,0.0,0.2221955128205128,0.3979591836734694,-0.16949920318466327,0.02251708750160576
驗證年份 2022-2026,內部人擬售(Form 144),1m,864,831,27,6,605,-0.089285715806241,0.030084235860409144,0.0024067388688327317,0.0036101083032490976,1.16568438388532,高,0.4729241877256318,-0.0076746345619418,0.001961733192052037,-0.086124207238556,0.07643249393150406,1.1544840508382201,1.0508173519904394,9.0,3.6608556929115577,42.0,10.496047485242338,-0.005277041000644246,-0.019620353984765398,390.0,0.0,0.43223974941795673,0.5126600426000045,-0.01053576107320614,0.014395317159063715
驗證年份 2022-2026,內部人擬售(Form 144),3m,864,755,103,6,554,-0.1550802748111924,0.15496688741721854,0.005298013245033113,0.02781456953642384,2.005349016365627,高,0.4463576158940397,-0.0258541065986166,0.0016594970854625502,-0.1834830246701519,0.14489577242758084,1.2596070071138274,0.9881079732025495,8.0,9.066565827161249,38.0,24.868710589836287,-0.013529804648324978,-0.04170933336328417,364.0,0.0,0.4040209266832332,0.4910027484737615,-0.024692943273978845,0.030554002324124967
驗證年份 2022-2026,內部人擬售(Form 144),6m,864,645,213,6,486,-0.2362117136586188,0.31317829457364343,0.012403100775193798,0.11472868217054263,5.701597369111421,高,0.3813953488372093,-0.0953926238119284,-0.018024089160612138,-0.293389445558986,0.1370948617798966,1.4473632428191716,0.954205093262216,7.0,-1.6757547405027344,33.0,-4.034608709767951,-0.04875718981115199,-0.09563730783742734,312.0,0.0,0.3357165135407292,0.42858245149911806,-0.0665443492892068,0.035210361279188036
驗證年份 2022-2026,內部人擬售(Form 144),12m,864,510,348,6,397,-0.31245441123129536,0.4745098039215686,0.029411764705882353,0.2196078431372549,9.355625301048798,高,0.3784313725490196,-0.14704075293804603,0.06548144866413882,-0.38796908673469743,0.20722654145301378,2.134985670893446,1.1030886918749665,6.0,1.1994151057664866,26.0,2.491666868367644,-0.013213442273138941,-0.10292359257676945,248.0,0.0,0.3246479854871032,0.43191702127659576,-0.04231762191033146,0.19362447471307995
驗證年份 2022-2026,定期報告(10-K/10-Q),1m,138,138,0,0,129,-0.0930945384810502,0.036231884057971016,0.0,0.014492753623188406,0.5892171290611836,高,0.427536231884058,-0.0450326025535165,-0.01492091633137138,-0.09995670797520972,0.0812629700204171,1.0519429588328917,1.1838917887076608,2.0,-0.44307478029794317,7.0,-1.121516595485743,-0.02184864508698389,-0.03334645864982054,105.0,0.0,0.3333333333333333,0.5371900826446281,-0.04461215940231073,0.017113445092593896
驗證年份 2022-2026,定期報告(10-K/10-Q),3m,138,130,8,0,123,-0.16425715119255951,0.11538461538461539,0.0,0.03076923076923077,1.0065005252841233,高,0.4076923076923077,-0.06175374740015585,-0.005389734275367078,-0.16559950364341822,0.11829219732167957,1.376055860091498,1.2772873248214018,2.0,-2.7585513993061177,7.0,-6.879006018738748,-0.020574118197921706,-0.044882498726443606,100.0,0.0,0.30716605392156865,0.5130492497114275,-0.05564201190088425,0.04911063602052381
驗證年份 2022-2026,定期報告(10-K/10-Q),6m,138,106,32,0,99,-0.2151928483333655,0.20754716981132076,0.009433962264150943,0.05660377358490566,2.473670460839253,高,0.4339622641509434,-0.04423445802605715,0.03356930088336009,-0.2027213334311141,0.1860154993585409,1.672119296285998,1.1866831655213337,2.0,1.0268062320045257,6.0,2.0325899579158575,-0.0009171715920880952,-0.03674312236559835,81.0,0.0,0.3245554765291607,0.5579258630447084,-0.04409004576059971,0.1313207891581479
驗證年份 2022-2026,定期報告(10-K/10-Q),12m,138,98,40,0,92,-0.2449568094896603,0.32653061224489793,0.0,0.1326530612244898,1.83402824006678,中,0.47959183673469385,-0.021672664177534502,0.0912701065531736,-0.2195603955414932,0.267081356666672,1.8073910425705926,1.6938313036500832,1.0,0.20504603955216613,5.0,0.8019333524767227,0.07330352785715706,0.019049476068384752,74.0,0.0,0.37347866040432914,0.5926033591731266,-0.0029020584374784717,0.2109139481688207
驗證年份 2022-2026,其他申報,1m,645,640,5,0,465,-0.08604490948692231,0.028125,0.0,0.00625,1.2925240104214453,高,0.49375,-0.0034458054868104,0.011158856474181914,-0.08728730363411225,0.0874247843789772,1.2402284864339763,1.0348048262427398,7.0,0.7613394582591331,32.0,2.034407831598335,0.002692629365016705,-0.012150324766921641,405.0,0.0,0.45341305774590285,0.5389088391570606,-0.002002567168793371,0.026044943582108994
驗證年份 2022-2026,其他申報,3m,645,588,57,0,433,-0.1354560344911435,0.11564625850340136,0.0,0.023809523809523808,1.5379776085719985,高,0.5085034013605442,0.008452957115974,0.03266649103989732,-0.11666897769497706,0.1395430490706906,1.3930764430075926,1.1321144414077506,6.0,0.3564160636823595,30.0,1.1592657715922134,0.021240367331298173,-0.005482366475984728,380.0,0.0,0.463815222323049,0.5521642632607945,0.007074848243382635,0.06161407542526943
驗證年份 2022-2026,其他申報,6m,645,510,135,0,385,-0.19111260977593303,0.23921568627450981,0.00392156862745098,0.08235294117647059,2.4249454197243,高,0.4588235294117647,-0.024636793253026097,0.03045814522553133,-0.20285296515057433,0.18901485953882685,1.4799824681166762,1.1180196047296531,6.0,0.6618334157768204,26.0,1.8702756888362873,0.010422545110461614,-0.02793091217268745,338.0,0.0,0.4117647058823529,0.5066921606118547,-0.01003607714664499,0.07252486524374946
驗證年份 2022-2026,其他申報,12m,645,443,202,0,337,-0.2493671193983933,0.3544018058690745,0.004514672686230248,0.1489841986455982,4.469051709227744,高,0.46275395033860045,-0.0461913369118714,0.05895638030863841,-0.2819673481211299,0.2792808116798208,1.5919711958323322,1.1955774306058997,5.0,0.6099473578575327,23.0,1.5340731879138618,0.02325860437527277,-0.03321131127816284,292.0,0.0,0.4082062414598669,0.5138264848950334,0.0008041382788120451,0.11732636528167831
驗證年份 2022-2026,無申報,1m,209,209,0,0,193,-0.1011058253079554,0.07655502392344497,0.0,0.009569377990430622,0.83501982911889,高,0.5263157894736842,0.0105924087916939,0.016261215077064697,-0.0949957864253899,0.0871236907422412,1.1530047033843398,0.8163500841467131,3.0,0.6729288320121264,11.0,1.7352542915512739,0.005396029578179273,-0.012620357514097335,159.0,0.0,0.46445074475287745,0.5939086294416244,-0.008436009267123618,0.041681431501529725
驗證年份 2022-2026,無申報,3m,209,202,7,0,187,-0.13262296492387085,0.18316831683168316,0.0,0.054455445544554455,1.3681441436030828,高,0.504950495049505,0.012677806982434401,0.03404940759825236,-0.16650665685810923,0.1728770238847389,1.3384493268582873,1.006867183857253,3.0,0.49886875324300883,11.0,1.4010839942253426,0.017320456584783574,-0.014443182329339194,152.0,0.0,0.4299642857142857,0.5743589743589743,-0.010125187150872541,0.07608225743128319
驗證年份 2022-2026,無申報,6m,209,201,8,0,186,-0.2046109007137294,0.30845771144278605,0.004975124378109453,0.10945273631840796,2.414141416836117,高,0.42786069651741293,-0.0770403885547555,-0.005723116354744476,-0.272871305384989,0.1724581604466564,1.2868541082080378,0.8829955254917586,3.0,-4.743118988400394,11.0,-11.450476165474837,-0.03336654636445114,-0.07538084356402135,151.0,0.0,0.36450962830273176,0.49020969498910666,-0.06465391954454162,0.05591032158411716
驗證年份 2022-2026,無申報,12m,209,172,37,0,160,-0.29351075460374176,0.4186046511627907,0.03488372093023256,0.19767441860465115,1.9882941450747968,高,0.4011627906976744,-0.08850974555091601,-0.06089150198502185,-0.3902731767794852,0.1592357744806263,1.0679183237674439,0.7436970762235602,2.0,-0.3360304214429865,9.0,-1.0761023117541013,-0.08230999198945513,-0.13339706713136645,126.0,0.0,0.32557069482094453,0.4797745664739884,-0.13688788951889386,0.022153727982441727
