combo,decide_month,holding_month,picks,spy_fill_w,score_top
MAX5x20-low,2009-11,2009-12,XLE|XLF|XLY,0.0,-0.0000|0.0015|0.0110
MAX5x20-low,2009-12,2010-01,XLP|XLI|XLF,0.0,0.0026|0.0053|0.0074
MAX5x20-low,2010-01,2010-02,XLB|XLE|XLK,0.0,-0.0638|-0.0420|-0.0417
MAX5x20-low,2010-02,2010-03,XLV|XLU|XLE,0.0,0.0036|0.0041|0.0049
MAX5x20-low,2010-03,2010-04,XLE|XLU|XLV,0.0,-0.0128|-0.0040|0.0028
MAX5x20-low,2010-04,2010-05,XLV|XLF|XLP,0.0,-0.0212|-0.0148|-0.0085
MAX5x20-low,2010-05,2010-06,XLE|XLI|XLF,0.0,-0.0510|-0.0450|-0.0441
MAX5x20-low,2010-06,2010-07,XLY|XLE|XLK,0.0,-0.0436|-0.0332|-0.0221
MAX5x20-low,2010-07,2010-08,XLV|XLP|XLF,0.0,-0.0022|0.0180|0.0219
MAX5x20-low,2010-08,2010-09,XLI|XLF|XLE,0.0,-0.0392|-0.0383|-0.0374
MAX5x20-low,2010-09,2010-10,XLF|XLU|XLP,0.0,-0.0042|0.0085|0.0148
MAX5x20-low,2010-10,2010-11,XLU|XLF|XLI,0.0,-0.0036|-0.0034|0.0047
MAX5x20-low,2010-11,2010-12,XLF|XLU|XLV,0.0,-0.0257|-0.0158|-0.0140
MAX5x20-low,2010-12,2011-01,XLY|XLK|XLV,0.0,0.0028|0.0066|0.0071
MAX5x20-low,2011-01,2011-02,XLV|XLB|XLY,0.0,-0.0034|-0.0027|-0.0010
MAX5x20-low,2011-02,2011-03,XLB|XLK|XLI,0.0,-0.0162|-0.0126|-0.0120
MAX5x20-low,2011-03,2011-04,XLF|XLU|XLY,0.0,0.0012|0.0020|0.0095
MAX5x20-low,2011-04,2011-05,XLF|XLE|XLB,0.0,-0.0022|0.0115|0.0139
MAX5x20-low,2011-05,2011-06,XLF|XLI|XLK,0.0,-0.0169|-0.0134|-0.0113
MAX5x20-low,2011-06,2011-07,XLP|XLE|XLV,0.0,-0.0030|0.0012|0.0047
MAX5x20-low,2011-07,2011-08,XLI|XLV|XLB,0.0,-0.0328|-0.0197|-0.0166
MAX5x20-low,2011-08,2011-09,XLE|XLK|XLF,0.0,0.0121|0.0125|0.0197
MAX5x20-low,2011-09,2011-10,XLB|XLE|XLF,0.0,-0.0585|-0.0549|-0.0179
MAX5x20-low,2011-10,2011-11,XLP|XLU|XLK,0.0,0.0168|0.0219|0.0264
MAX5x20-low,2011-11,2011-12,XLF|XLE|XLB,0.0,-0.0484|-0.0395|-0.0382
MAX5x20-low,2011-12,2012-01,XLK|XLB|XLE,0.0,0.0025|0.0075|0.0104
MAX5x20-low,2012-01,2012-02,XLU|XLP|XLE,0.0,-0.0020|-0.0009|0.0069
MAX5x20-low,2012-02,2012-03,XLB|XLV|XLU,0.0,0.0015|0.0022|0.0025
MAX5x20-low,2012-03,2012-04,XLE|XLU|XLI,0.0,-0.0186|0.0030|0.0053
MAX5x20-low,2012-04,2012-05,XLK|XLF|XLP,0.0,-0.0012|0.0024|0.0044
MAX5x20-low,2012-05,2012-06,XLF|XLE|XLK,0.0,-0.0264|-0.0179|-0.0127
MAX5x20-low,2012-06,2012-07,XLE|XLK|XLI,0.0,-0.0016|0.0005|0.0013
MAX5x20-low,2012-07,2012-08,XLB|XLY|XLF,0.0,-0.0036|0.0014|0.0034
MAX5x20-low,2012-08,2012-09,XLU|XLB|XLI,0.0,-0.0136|-0.0091|-0.0061
MAX5x20-low,2012-09,2012-10,XLI|XLK|XLF,0.0,-0.0039|-0.0022|-0.0021
MAX5x20-low,2012-10,2012-11,XLK|XLE|XLB,0.0,-0.0319|-0.0191|-0.0186
MAX5x20-low,2012-11,2012-12,XLU|XLF|XLE,0.0,0.0025|0.0064|0.0068
MAX5x20-low,2012-12,2013-01,XLP|XLV|XLU,0.0,-0.0160|-0.0108|-0.0056
MAX5x20-low,2013-01,2013-02,XLK|XLB|XLF,0.0,-0.0018|0.0079|0.0135
MAX5x20-low,2013-02,2013-03,XLB|XLE|XLF,0.0,-0.0206|-0.0091|-0.0058
MAX5x20-low,2013-03,2013-04,XLB|XLI|XLF,0.0,-0.0050|0.0007|0.0023
MAX5x20-low,2013-04,2013-05,XLV|XLI|XLK,0.0,0.0039|0.0063|0.0084
MAX5x20-low,2013-05,2013-06,XLU|XLP|XLY,0.0,-0.0368|-0.0069|-0.0007
MAX5x20-low,2013-06,2013-07,XLB|XLK|XLE,0.0,-0.0247|-0.0203|-0.0173
MAX5x20-low,2013-07,2013-08,XLK|XLY|XLP,0.0,0.0030|0.0037|0.0060
MAX5x20-low,2013-08,2013-09,XLP|XLF|XLU,0.0,-0.0263|-0.0250|-0.0188
MAX5x20-low,2013-09,2013-10,XLF|XLV|XLP,0.0,-0.0026|-0.0018|-0.0002
MAX5x20-low,2013-10,2013-11,XLF|XLE|XLV,0.0,0.0139|0.0169|0.0186
MAX5x20-low,2013-11,2013-12,XLU|XLE|XLP,0.0,-0.0139|0.0039|0.0041
MAX5x20-low,2013-12,2014-01,XLU|XLP|XLV,0.0,0.0061|0.0077|0.0132
MAX5x20-low,2014-01,2014-02,XLY|XLF|XLB,0.0,-0.0262|-0.0259|-0.0250
MAX5x20-low,2014-02,2014-03,XLF|XLU|XLP,0.0,0.0113|0.0158|0.0165
MAX5x20-low,2014-03,2014-04,XLY|XLV|XLB,0.0,-0.0231|-0.0129|-0.0063
MAX5x20-low,2014-04,2014-05,XLY|XLF|XLB,0.0,-0.0028|0.0006|0.0021
MAX5x20-low,2014-05,2014-06,XLU|XLP|XLE,0.0,0.0013|0.0051|0.0053
MAX5x20-low,2014-06,2014-07,XLI|XLP|XLF,0.0,-0.0058|-0.0018|0.0032
MAX5x20-low,2014-07,2014-08,XLI|XLP|XLY,0.0,-0.0172|-0.0156|-0.0081
MAX5x20-low,2014-08,2014-09,XLB|XLP|XLE,0.0,0.0126|0.0139|0.0139
MAX5x20-low,2014-09,2014-10,XLE|XLY|XLI,0.0,-0.0237|-0.0123|-0.0101
MAX5x20-low,2014-10,2014-11,XLB|XLE|XLP,0.0,0.0088|0.0135|0.0177
MAX5x20-low,2014-11,2014-12,XLE|XLU|XLF,0.0,-0.0070|-0.0027|0.0079
MAX5x20-low,2014-12,2015-01,XLV|XLK|XLB,0.0,-0.0054|0.0129|0.0136
MAX5x20-low,2015-01,2015-02,XLF|XLK|XLP,0.0,-0.0141|-0.0085|-0.0032
MAX5x20-low,2015-02,2015-03,XLU|XLE|XLP,0.0,-0.0178|0.0009|0.0097
MAX5x20-low,2015-03,2015-04,XLB|XLK|XLI,0.0,-0.0151|-0.0115|-0.0110
MAX5x20-low,2015-04,2015-05,XLP|XLV|XLI,0.0,-0.0085|-0.0044|-0.0014
MAX5x20-low,2015-05,2015-06,XLE|XLB|XLI,0.0,-0.0181|-0.0039|-0.0024
MAX5x20-low,2015-06,2015-07,XLB|XLU|XLI,0.0,-0.0156|-0.0147|-0.0128
MAX5x20-low,2015-07,2015-08,XLB|XLE|XLI,0.0,-0.0282|-0.0255|-0.0060
MAX5x20-low,2015-08,2015-09,XLF|XLE|XLB,0.0,-0.0494|-0.0470|-0.0433
MAX5x20-low,2015-09,2015-10,XLB|XLV|XLE,0.0,-0.0456|-0.0426|-0.0283
MAX5x20-low,2015-10,2015-11,XLE|XLU|XLP,0.0,-0.0112|-0.0066|0.0143
MAX5x20-low,2015-11,2015-12,XLE|XLU|XLV,0.0,-0.0059|-0.0046|0.0026
MAX5x20-low,2015-12,2016-01,XLE|XLY|XLB,0.0,-0.0066|-0.0021|0.0007
MAX5x20-low,2016-01,2016-02,XLB|XLF|XLV,0.0,-0.0375|-0.0326|-0.0181
MAX5x20-low,2016-02,2016-03,XLU|XLE|XLF,0.0,0.0085|0.0086|0.0092
MAX5x20-low,2016-03,2016-04,XLE|XLV|XLF,0.0,0.0021|0.0046|0.0050
MAX5x20-low,2016-04,2016-05,XLK|XLP|XLU,0.0,-0.0227|-0.0102|-0.0098
MAX5x20-low,2016-05,2016-06,XLU|XLP|XLY,0.0,-0.0031|-0.0031|0.0033
MAX5x20-low,2016-06,2016-07,XLB|XLF|XLI,0.0,-0.0319|-0.0276|-0.0217
MAX5x20-low,2016-07,2016-08,XLE|XLP|XLU,0.0,-0.0153|-0.0095|-0.0026
MAX5x20-low,2016-08,2016-09,XLV|XLU|XLY,0.0,-0.0164|-0.0163|-0.0055
MAX5x20-low,2016-09,2016-10,XLF|XLP|XLB,0.0,-0.0120|-0.0038|-0.0014
MAX5x20-low,2016-10,2016-11,XLV|XLE|XLY,0.0,-0.0222|-0.0109|-0.0082
MAX5x20-low,2016-11,2016-12,XLP|XLV|XLU,0.0,-0.0034|-0.0008|0.0032
MAX5x20-low,2016-12,2017-01,XLY|XLB|XLI,0.0,-0.0072|-0.0054|-0.0039
MAX5x20-low,2017-01,2017-02,XLE|XLV|XLU,0.0,-0.0090|-0.0078|-0.0001
MAX5x20-low,2017-02,2017-03,XLE|XLB|XLY,0.0,-0.0139|0.0037|0.0118
MAX5x20-low,2017-03,2017-04,XLF|XLV|XLI,0.0,-0.0198|-0.0061|-0.0038
MAX5x20-low,2017-04,2017-05,XLE|XLU|XLP,0.0,-0.0154|0.0038|0.0066
MAX5x20-low,2017-05,2017-06,XLE|XLF|XLB,0.0,-0.0139|-0.0036|0.0034
MAX5x20-low,2017-06,2017-07,XLU|XLP|XLK,0.0,-0.0136|-0.0136|-0.0111
MAX5x20-low,2017-07,2017-08,XLI|XLV|XLF,0.0,-0.0053|0.0011|0.0038
MAX5x20-low,2017-08,2017-09,XLE|XLP|XLF,0.0,-0.0090|-0.0085|-0.0079
MAX5x20-low,2017-09,2017-10,XLU|XLP|XLV,0.0,-0.0148|-0.0097|-0.0063
MAX5x20-low,2017-10,2017-11,XLP|XLV|XLE,0.0,-0.0133|-0.0094|-0.0069
MAX5x20-low,2017-11,2017-12,XLE|XLU|XLK,0.0,-0.0065|0.0069|0.0070
MAX5x20-low,2017-12,2018-01,XLU|XLV|XLF,0.0,-0.0309|0.0006|0.0051
MAX5x20-low,2018-01,2018-02,XLE|XLU|XLB,0.0,-0.0018|0.0012|0.0063
MAX5x20-low,2018-02,2018-03,XLP|XLE|XLV,0.0,-0.0136|-0.0129|0.0063
MAX5x20-low,2018-03,2018-04,XLK|XLF|XLB,0.0,-0.0412|-0.0403|-0.0376
MAX5x20-low,2018-04,2018-05,XLP|XLI|XLB,0.0,-0.0270|-0.0128|-0.0083
MAX5x20-low,2018-05,2018-06,XLF|XLE|XLB,0.0,-0.0133|-0.0094|-0.0032
MAX5x20-low,2018-06,2018-07,XLI|XLF|XLK,0.0,-0.0323|-0.0260|-0.0237
MAX5x20-low,2018-07,2018-08,XLY|XLK|XLU,0.0,-0.0007|0.0018|0.0027
MAX5x20-low,2018-08,2018-09,XLP|XLU|XLE,0.0,-0.0021|-0.0008|0.0075
MAX5x20-low,2018-09,2018-10,XLU|XLF|XLB,0.0,-0.0214|-0.0063|-0.0057
MAX5x20-low,2018-10,2018-11,XLE|XLI|XLB,0.0,-0.0699|-0.0575|-0.0400
MAX5x20-low,2018-11,2018-12,XLE|XLK|XLB,0.0,-0.0173|-0.0089|-0.0055
MAX5x20-low,2018-12,2019-01,XLE|XLP|XLI,0.0,-0.0650|-0.0503|-0.0482
MAX5x20-low,2019-01,2019-02,XLU|XLP|XLV,0.0,0.0089|0.0101|0.0116
MAX5x20-low,2019-02,2019-03,XLP|XLV|XLE,0.0,0.0037|0.0095|0.0107
MAX5x20-low,2019-03,2019-04,XLF|XLB|XLI,0.0,-0.0206|-0.0055|-0.0039
MAX5x20-low,2019-04,2019-05,XLV|XLE|XLB,0.0,-0.0104|-0.0087|-0.0070
MAX5x20-low,2019-05,2019-06,XLE|XLK|XLY,0.0,-0.0402|-0.0277|-0.0268
MAX5x20-low,2019-06,2019-07,XLU|XLP|XLF,0.0,0.0035|0.0048|0.0051
MAX5x20-low,2019-07,2019-08,XLU|XLE|XLV,0.0,-0.0092|-0.0084|-0.0069
MAX5x20-low,2019-08,2019-09,XLE|XLB|XLV,0.0,-0.0160|-0.0110|-0.0038
MAX5x20-low,2019-09,2019-10,XLY|XLV|XLK,0.0,-0.0101|-0.0070|-0.0034
MAX5x20-low,2019-10,2019-11,XLU|XLY|XLP,0.0,-0.0033|0.0031|0.0033
MAX5x20-low,2019-11,2019-12,XLE|XLB|XLU,0.0,-0.0066|0.0003|0.0043
MAX5x20-low,2019-12,2020-01,XLI|XLP|XLF,0.0,0.0087|0.0089|0.0108
MAX5x20-low,2020-01,2020-02,XLE|XLB|XLV,0.0,-0.0583|-0.0175|-0.0141
MAX5x20-low,2020-02,2020-03,XLE|XLK|XLF,0.0,-0.0898|-0.0686|-0.0663
MAX5x20-low,2020-03,2020-04,XLE|XLP|XLU,0.0,-0.0595|-0.0300|-0.0259
MAX5x20-low,2020-04,2020-05,XLP|XLU|XLF,0.0,0.0092|0.0102|0.0344
MAX5x20-low,2020-05,2020-06,XLV|XLP|XLK,0.0,0.0101|0.0125|0.0271
MAX5x20-low,2020-06,2020-07,XLE|XLF|XLU,0.0,-0.0688|-0.0465|-0.0414
MAX5x20-low,2020-07,2020-08,XLK|XLE|XLF,0.0,0.0017|0.0036|0.0117
MAX5x20-low,2020-08,2020-09,XLE|XLU|XLV,0.0,-0.0288|-0.0164|0.0068
MAX5x20-low,2020-09,2020-10,XLE|XLF|XLB,0.0,-0.0595|-0.0251|-0.0192
MAX5x20-low,2020-10,2020-11,XLE|XLK|XLI,0.0,-0.0420|-0.0382|-0.0354
MAX5x20-low,2020-11,2020-12,XLU|XLV|XLP,0.0,-0.0133|-0.0043|0.0098
MAX5x20-low,2020-12,2021-01,XLE|XLI|XLU,0.0,-0.0262|-0.0014|-0.0006
MAX5x20-low,2021-01,2021-02,XLB|XLF|XLE,0.0,-0.0327|-0.0273|-0.0233
MAX5x20-low,2021-02,2021-03,XLU|XLY|XLK,0.0,-0.0355|-0.0263|-0.0184
MAX5x20-low,2021-03,2021-04,XLE|XLF|XLK,0.0,-0.0198|0.0046|0.0072
MAX5x20-low,2021-04,2021-05,XLP|XLU|XLK,0.0,-0.0029|0.0012|0.0045
MAX5x20-low,2021-05,2021-06,XLE|XLU|XLY,0.0,-0.0063|-0.0056|-0.0009
MAX5x20-low,2021-06,2021-07,XLB|XLU|XLF,0.0,-0.0202|-0.0140|-0.0068
MAX5x20-low,2021-07,2021-08,XLE|XLF|XLI,0.0,-0.0151|0.0038|0.0039
MAX5x20-low,2021-08,2021-09,XLP|XLU|XLE,0.0,-0.0007|0.0026|0.0036
MAX5x20-low,2021-09,2021-10,XLU|XLV|XLK,0.0,-0.0349|-0.0227|-0.0199
MAX5x20-low,2021-10,2021-11,XLP|XLU|XLI,0.0,0.0109|0.0185|0.0193
MAX5x20-low,2021-11,2021-12,XLI|XLE|XLF,0.0,-0.0165|-0.0159|-0.0145
MAX5x20-low,2021-12,2022-01,XLE|XLF|XLI,0.0,0.0099|0.0108|0.0155
MAX5x20-low,2022-01,2022-02,XLY|XLK|XLB,0.0,-0.0685|-0.0449|-0.0438
MAX5x20-low,2022-02,2022-03,XLY|XLK|XLF,0.0,-0.0413|-0.0339|-0.0263
MAX5x20-low,2022-03,2022-04,XLE|XLP|XLV,0.0,0.0240|0.0240|0.0277
MAX5x20-low,2022-04,2022-05,XLY|XLF|XLK,0.0,-0.0476|-0.0420|-0.0408
MAX5x20-low,2022-05,2022-06,XLY|XLP|XLI,0.0,-0.0198|-0.0118|-0.0003
MAX5x20-low,2022-06,2022-07,XLE|XLB|XLI,0.0,-0.0902|-0.0487|-0.0203
MAX5x20-low,2022-07,2022-08,XLP|XLV|XLU,0.0,0.0130|0.0145|0.0232
MAX5x20-low,2022-08,2022-09,XLK|XLY|XLV,0.0,-0.0434|-0.0347|-0.0292
MAX5x20-low,2022-09,2022-10,XLU|XLE|XLB,0.0,-0.0681|-0.0666|-0.0598
MAX5x20-low,2022-10,2022-11,XLY|XLU|XLK,0.0,0.0194|0.0229|0.0339
MAX5x20-low,2022-11,2022-12,XLE|XLY|XLV,0.0,-0.0053|0.0175|0.0224
MAX5x20-low,2022-12,2023-01,XLY|XLK|XLB,0.0,-0.0470|-0.0368|-0.0197
MAX5x20-low,2023-01,2023-02,XLU|XLP|XLV,0.0,-0.0182|-0.0087|-0.0082
MAX5x20-low,2023-02,2023-03,XLE|XLY|XLK,0.0,-0.0281|-0.0265|-0.0222
MAX5x20-low,2023-03,2023-04,XLF|XLI|XLB,0.0,-0.0149|0.0049|0.0084
MAX5x20-low,2023-04,2023-05,XLE|XLB|XLK,0.0,-0.0104|-0.0083|-0.0077
MAX5x20-low,2023-05,2023-06,XLU|XLP|XLB,0.0,-0.0329|-0.0317|-0.0251
MAX5x20-low,2023-06,2023-07,XLU|XLF|XLE,0.0,-0.0058|0.0024|0.0031
MAX5x20-low,2023-07,2023-08,XLY|XLK|XLI,0.0,-0.0028|0.0094|0.0108
MAX5x20-low,2023-08,2023-09,XLP|XLF|XLU,0.0,-0.0090|-0.0027|-0.0020
MAX5x20-low,2023-09,2023-10,XLY|XLK|XLU,0.0,-0.0404|-0.0326|-0.0322
MAX5x20-low,2023-10,2023-11,XLY|XLV|XLI,0.0,-0.0404|-0.0280|-0.0267
MAX5x20-low,2023-11,2023-12,XLE|XLP|XLV,0.0,0.0006|0.0115|0.0142
MAX5x20-low,2023-12,2024-01,XLU|XLP|XLV,0.0,-0.0013|0.0123|0.0164
MAX5x20-low,2024-01,2024-02,XLU|XLY|XLB,0.0,-0.0166|-0.0072|-0.0043
MAX5x20-low,2024-02,2024-03,XLK|XLP|XLU,0.0,0.0083|0.0087|0.0101
MAX5x20-low,2024-03,2024-04,XLK|XLV|XLP,0.0,0.0016|0.0041|0.0077
MAX5x20-low,2024-04,2024-05,XLK|XLB|XLI,0.0,-0.0138|-0.0122|-0.0042
MAX5x20-low,2024-05,2024-06,XLE|XLI|XLY,0.0,-0.0141|-0.0124|-0.0121
MAX5x20-low,2024-06,2024-07,XLU|XLB|XLI,0.0,-0.0107|-0.0070|-0.0001
MAX5x20-low,2024-07,2024-08,XLK|XLY|XLP,0.0,-0.0487|-0.0214|0.0050
MAX5x20-low,2024-08,2024-09,XLE|XLU|XLV,0.0,0.0133|0.0161|0.0228
MAX5x20-low,2024-09,2024-10,XLV|XLP|XLF,0.0,-0.0082|-0.0001|0.0036
MAX5x20-low,2024-10,2024-11,XLE|XLV|XLB,0.0,-0.0209|-0.0201|-0.0136
MAX5x20-low,2024-11,2024-12,XLV|XLK|XLB,0.0,0.0003|0.0050|0.0110
MAX5x20-low,2024-12,2025-01,XLB|XLE|XLI,0.0,-0.0363|-0.0274|-0.0214
MAX5x20-low,2025-01,2025-02,XLK|XLE|XLU,0.0,-0.0098|-0.0075|0.0020
MAX5x20-low,2025-02,2025-03,XLY|XLK|XLI,0.0,-0.0374|-0.0261|-0.0146
MAX5x20-low,2025-03,2025-04,XLK|XLV|XLP,0.0,-0.0090|-0.0070|-0.0004
MAX5x20-low,2025-04,2025-05,XLP|XLV|XLE,0.0,0.0073|0.0107|0.0120
MAX5x20-low,2025-05,2025-06,XLV|XLE|XLF,0.0,-0.0104|-0.0094|0.0033
MAX5x20-low,2025-06,2025-07,XLP|XLE|XLB,0.0,-0.0036|0.0018|0.0030
MAX5x20-low,2025-07,2025-08,XLB|XLP|XLV,0.0,-0.0069|-0.0039|-0.0009
MAX5x20-low,2025-08,2025-09,XLP|XLU|XLK,0.0,-0.0132|-0.0103|-0.0006
MAX5x20-low,2025-09,2025-10,XLB|XLP|XLV,0.0,-0.0152|-0.0124|-0.0043
MAX5x20-low,2025-10,2025-11,XLP|XLB|XLU,0.0,-0.0129|-0.0108|-0.0070
MAX5x20-low,2025-11,2025-12,XLK|XLY|XLI,0.0,-0.0229|-0.0073|-0.0041
MAX5x20-low,2025-12,2026-01,XLE|XLP|XLU,0.0,-0.0044|-0.0002|0.0019
MAX5x20-low,2026-01,2026-02,XLF|XLV|XLY,0.0,-0.0198|-0.0091|-0.0011
MAX5x20-low,2026-02,2026-03,XLF|XLY|XLK,0.0,-0.0218|-0.0103|-0.0037
MAX5x20-low,2026-03,2026-04,XLK|XLY|XLI,0.0,-0.0344|-0.0286|-0.0275
MAX5x20-low,2026-04,2026-05,XLV|XLB|XLU,0.0,-0.0174|-0.0003|0.0008
MAX5x20-low,2026-05,2026-06,XLE|XLP|XLU,0.0,-0.0123|-0.0044|-0.0020
MAX5x20-low,2026-06,2026-07,XLE|XLK|XLY,0.0,-0.0357|-0.0087|-0.0034
MAX10x50-low,2000-05,2000-06,XLK|XLY|XLV,0.0,-0.1027|-0.0446|-0.0272
MAX10x50-low,2000-06,2000-07,XLB|XLY|XLI,0.0,-0.0723|-0.0696|-0.0381
MAX10x50-low,2000-07,2000-08,XLE|XLB|XLU,0.0,-0.0455|-0.0433|-0.0148
MAX10x50-low,2000-08,2000-09,XLY|XLP|XLU,0.0,-0.0320|-0.0108|-0.0010
MAX10x50-low,2000-09,2000-10,XLB|XLK|XLY,0.0,-0.0973|-0.0654|-0.0313
MAX10x50-low,2000-10,2000-11,XLK|XLY|XLV,0.0,-0.1089|-0.0618|-0.0316
MAX10x50-low,2000-11,2000-12,XLK|XLV|XLF,0.0,-0.1103|-0.0359|-0.0324
MAX10x50-low,2000-12,2001-01,XLK|XLV|XLU,0.0,-0.1578|-0.0305|-0.0097
MAX10x50-low,2001-01,2001-02,XLU|XLP|XLE,0.0,-0.0331|-0.0286|-0.0079
MAX10x50-low,2001-02,2001-03,XLK|XLF|XLI,0.0,-0.0986|-0.0283|-0.0199
MAX10x50-low,2001-03,2001-04,XLK|XLI|XLF,0.0,-0.1643|-0.0963|-0.0737
MAX10x50-low,2001-04,2001-05,XLP|XLY|XLF,0.0,-0.0125|0.0252|0.0255
MAX10x50-low,2001-05,2001-06,XLP|XLU|XLE,0.0,0.0326|0.0331|0.0451
MAX10x50-low,2001-06,2001-07,XLK|XLE|XLU,0.0,-0.0594|-0.0489|-0.0383
MAX10x50-low,2001-07,2001-08,XLE|XLK|XLI,0.0,-0.0564|-0.0474|-0.0304
MAX10x50-low,2001-08,2001-09,XLK|XLY|XLF,0.0,-0.0751|-0.0369|-0.0321
MAX10x50-low,2001-09,2001-10,XLK|XLY|XLV,0.0,-0.1903|-0.1695|-0.1623
MAX10x50-low,2001-10,2001-11,XLV|XLU|XLI,0.0,-0.0450|-0.0360|-0.0264
MAX10x50-low,2001-11,2001-12,XLE|XLU|XLP,0.0,-0.0344|-0.0253|0.0208
MAX10x50-low,2001-12,2002-01,XLU|XLE|XLP,0.0,-0.0027|0.0000|0.0020
MAX10x50-low,2002-01,2002-02,XLI|XLK|XLB,0.0,-0.0366|-0.0355|-0.0255
MAX10x50-low,2002-02,2002-03,XLK|XLF|XLU,0.0,-0.0989|-0.0276|-0.0238
MAX10x50-low,2002-03,2002-04,XLK|XLP|XLY,0.0,-0.0264|0.0229|0.0276
MAX10x50-low,2002-04,2002-05,XLK|XLI|XLU,0.0,-0.0659|-0.0405|-0.0211
MAX10x50-low,2002-05,2002-06,XLK|XLP|XLI,0.0,-0.0393|-0.0184|-0.0151
MAX10x50-low,2002-06,2002-07,XLK|XLP|XLV,0.0,-0.1070|-0.0562|-0.0454
MAX10x50-low,2002-07,2002-08,XLU|XLE|XLY,0.0,-0.1809|-0.1405|-0.1305
MAX10x50-low,2002-08,2002-09,XLB|XLE|XLI,0.0,-0.0211|-0.0020|0.0161
MAX10x50-low,2002-09,2002-10,XLK|XLU|XLB,0.0,-0.0882|-0.0732|-0.0657
MAX10x50-low,2002-10,2002-11,XLU|XLB|XLI,0.0,-0.0615|-0.0024|-0.0017
MAX10x50-low,2002-11,2002-12,XLP|XLE|XLV,0.0,-0.0115|0.0159|0.0284
MAX10x50-low,2002-12,2003-01,XLY|XLV|XLK,0.0,-0.0431|-0.0212|-0.0148
MAX10x50-low,2003-01,2003-02,XLK|XLI|XLY,0.0,-0.0568|-0.0467|-0.0426
MAX10x50-low,2003-02,2003-03,XLU|XLB|XLF,0.0,-0.0552|-0.0475|-0.0452
MAX10x50-low,2003-03,2003-04,XLP|XLF|XLB,0.0,0.0056|0.0162|0.0205
MAX10x50-low,2003-04,2003-05,XLE|XLP|XLV,0.0,0.0025|0.0171|0.0256
MAX10x50-low,2003-05,2003-06,XLV|XLP|XLI,0.0,0.0144|0.0238|0.0330
MAX10x50-low,2003-06,2003-07,XLB|XLE|XLP,0.0,0.0267|0.0285|0.0292
MAX10x50-low,2003-07,2003-08,XLU|XLE|XLV,0.0,-0.0401|-0.0290|-0.0041
MAX10x50-low,2003-08,2003-09,XLV|XLU|XLF,0.0,-0.0350|-0.0125|-0.0000
MAX10x50-low,2003-09,2003-10,XLB|XLV|XLY,0.0,-0.0012|0.0002|0.0048
MAX10x50-low,2003-10,2003-11,XLV|XLE|XLI,0.0,-0.0078|-0.0040|0.0083
MAX10x50-low,2003-11,2003-12,XLU|XLE|XLF,0.0,-0.0084|-0.0044|0.0030
MAX10x50-low,2003-12,2004-01,XLP|XLK|XLF,0.0,0.0137|0.0204|0.0267
MAX10x50-low,2004-01,2004-02,XLB|XLP|XLY,0.0,0.0035|0.0118|0.0282
MAX10x50-low,2004-02,2004-03,XLK|XLI|XLY,0.0,-0.0047|0.0003|0.0104
MAX10x50-low,2004-03,2004-04,XLV|XLK|XLI,0.0,-0.0406|-0.0399|-0.0256
MAX10x50-low,2004-04,2004-05,XLF|XLU|XLB,0.0,-0.0277|-0.0172|-0.0075
MAX10x50-low,2004-05,2004-06,XLB|XLU|XLF,0.0,-0.0263|-0.0231|-0.0187
MAX10x50-low,2004-06,2004-07,XLV|XLP|XLY,0.0,-0.0052|0.0050|0.0128
MAX10x50-low,2004-07,2004-08,XLV|XLK|XLY,0.0,-0.0396|-0.0344|-0.0279
MAX10x50-low,2004-08,2004-09,XLK|XLE|XLP,0.0,-0.0264|-0.0111|-0.0053
MAX10x50-low,2004-09,2004-10,XLP|XLV|XLK,0.0,-0.0185|0.0082|0.0119
MAX10x50-low,2004-10,2004-11,XLV|XLF|XLP,0.0,-0.0434|-0.0231|-0.0148
MAX10x50-low,2004-11,2004-12,XLV|XLF|XLP,0.0,0.0057|0.0248|0.0313
MAX10x50-low,2004-12,2005-01,XLE|XLP|XLK,0.0,0.0134|0.0216|0.0251
MAX10x50-low,2005-01,2005-02,XLK|XLI|XLB,0.0,-0.0379|-0.0215|-0.0172
MAX10x50-low,2005-02,2005-03,XLK|XLY|XLF,0.0,-0.0155|-0.0111|-0.0037
MAX10x50-low,2005-03,2005-04,XLF|XLK|XLY,0.0,-0.0355|-0.0225|-0.0162
MAX10x50-low,2005-04,2005-05,XLB|XLY|XLK,0.0,-0.0656|-0.0476|-0.0361
MAX10x50-low,2005-05,2005-06,XLB|XLE|XLU,0.0,-0.0268|-0.0215|0.0103
MAX10x50-low,2005-06,2005-07,XLB|XLP|XLI,0.0,-0.0027|-0.0026|-0.0009
MAX10x50-low,2005-07,2005-08,XLP|XLV|XLI,0.0,0.0049|0.0065|0.0122
MAX10x50-low,2005-08,2005-09,XLB|XLF|XLY,0.0,-0.0165|-0.0098|-0.0078
MAX10x50-low,2005-09,2005-10,XLY|XLB|XLK,0.0,-0.0404|-0.0235|-0.0114
MAX10x50-low,2005-10,2005-11,XLE|XLU|XLY,0.0,-0.0553|-0.0437|-0.0297
MAX10x50-low,2005-11,2005-12,XLU|XLE|XLV,0.0,-0.0046|0.0034|0.0079
MAX10x50-low,2005-12,2006-01,XLK|XLY|XLP,0.0,0.0063|0.0091|0.0133
