window,arm,direction,bar,rsi_kind,style,params,n_periods,start,end,years,cagr_pct,maxdd_pct,exc_spy,t_spy,exc_ew9,t_ew9,exc_spy_h1,exc_spy_h2,exc_spy_pre13,exc_spy_post13,ann_turnover,pct_in_mkt,n_rebal,N,H,E,X
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=25,X=95,H=2",92,2003-07-01,2026-07-01,23.0,9.7656,-46.033,-1.5034,-1.69,-1.4053,-2.354,-0.1461,-2.9027,-0.0859,-2.6251,0.23,100.0,25.0,,2.0,25.0,95.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=30,X=50,H=2",92,2003-07-01,2026-07-01,23.0,8.226,-48.093,-3.0431,-2.063,-2.945,-2.314,-0.7177,-5.4197,-0.5391,-5.0242,1.17,98.91,77.0,,2.0,30.0,50.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=30,X=55,H=2",92,2003-07-01,2026-07-01,23.0,9.022,-50.154,-2.247,-1.461,-2.1489,-1.667,-0.8334,-3.7035,-0.677,-3.5122,1.13,100.0,75.0,,2.0,30.0,55.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=30,X=60,H=2",92,2003-07-01,2026-07-01,23.0,9.0208,-50.154,-2.2483,-1.563,-2.1502,-1.708,-0.7951,-3.7451,-0.8437,-3.3916,0.98,100.0,67.0,,2.0,30.0,60.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=30,X=65,H=2",92,2003-07-01,2026-07-01,23.0,8.6998,-50.534,-2.5692,-1.826,-2.4711,-2.014,-0.8296,-4.3564,-0.8626,-3.9483,0.93,100.0,68.0,,2.0,30.0,65.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=30,X=70,H=2",92,2003-07-01,2026-07-01,23.0,8.9099,-50.417,-2.3592,-1.801,-2.261,-2.218,-1.6938,-3.0489,-1.8126,-2.869,0.8,100.0,65.0,,2.0,30.0,70.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=30,X=75,H=2",92,2003-07-01,2026-07-01,23.0,8.544,-51.673,-2.725,-2.117,-2.6269,-2.591,-2.5098,-2.9482,-2.8327,-2.7574,0.71,100.0,59.0,,2.0,30.0,75.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=30,X=80,H=2",92,2003-07-01,2026-07-01,23.0,9.4625,-46.554,-1.8065,-1.548,-1.7084,-1.939,-0.9983,-2.6436,-1.0793,-2.4283,0.62,100.0,57.0,,2.0,30.0,80.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=30,X=85,H=2",92,2003-07-01,2026-07-01,23.0,8.8961,-48.504,-2.3729,-2.279,-2.2748,-3.131,-1.1954,-3.5886,-1.3103,-3.268,0.53,100.0,53.0,,2.0,30.0,85.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=30,X=90,H=2",92,2003-07-01,2026-07-01,23.0,9.2607,-46.704,-2.0083,-2.006,-1.9102,-3.01,-0.3389,-3.7246,-0.2536,-3.3994,0.35,100.0,39.0,,2.0,30.0,90.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=30,X=95,H=2",92,2003-07-01,2026-07-01,23.0,9.7741,-46.033,-1.495,-1.661,-1.3968,-2.298,-0.0541,-2.9793,-0.007,-2.6682,0.22,100.0,26.0,,2.0,30.0,95.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=35,X=50,H=2",92,2003-07-01,2026-07-01,23.0,8.5112,-50.757,-2.7578,-1.954,-2.6597,-2.432,-1.569,-3.9851,-1.5822,-3.7529,1.19,100.0,74.0,,2.0,35.0,50.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=35,X=55,H=2",92,2003-07-01,2026-07-01,23.0,8.4691,-52.249,-2.8,-2.069,-2.7019,-2.542,-1.7573,-3.8776,-1.8111,-3.6581,1.13,100.0,74.0,,2.0,35.0,55.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=35,X=60,H=2",92,2003-07-01,2026-07-01,23.0,8.531,-52.249,-2.738,-2.168,-2.6399,-2.505,-1.7845,-3.7242,-2.0477,-3.371,0.98,100.0,67.0,,2.0,35.0,60.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=35,X=65,H=2",92,2003-07-01,2026-07-01,23.0,8.2749,-52.614,-2.9942,-2.424,-2.896,-2.778,-1.8187,-4.2077,-2.0664,-3.8149,0.96,100.0,69.0,,2.0,35.0,65.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=35,X=70,H=2",92,2003-07-01,2026-07-01,23.0,8.7672,-52.452,-2.5018,-2.03,-2.4037,-2.558,-2.0592,-2.9612,-2.2561,-2.7917,0.82,100.0,66.0,,2.0,35.0,70.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=35,X=75,H=2",92,2003-07-01,2026-07-01,23.0,8.712,-52.899,-2.557,-2.081,-2.4589,-2.625,-2.3789,-2.7416,-2.674,-2.5754,0.71,100.0,59.0,,2.0,35.0,75.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=35,X=80,H=2",92,2003-07-01,2026-07-01,23.0,9.4099,-46.554,-1.8591,-1.589,-1.761,-1.974,-1.1073,-2.6381,-1.2118,-2.4235,0.62,100.0,57.0,,2.0,35.0,80.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=35,X=85,H=2",92,2003-07-01,2026-07-01,23.0,8.9316,-48.504,-2.3375,-2.253,-2.2393,-3.132,-1.2357,-3.4757,-1.3677,-3.1622,0.51,100.0,51.0,,2.0,35.0,85.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=35,X=90,H=2",92,2003-07-01,2026-07-01,23.0,9.3282,-46.704,-1.9408,-1.921,-1.8427,-2.817,-0.4801,-3.4453,-0.4494,-3.1353,0.36,100.0,41.0,,2.0,35.0,90.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=35,X=95,H=2",92,2003-07-01,2026-07-01,23.0,9.7745,-46.033,-1.4946,-1.643,-1.3964,-2.256,-0.164,-2.8666,-0.1407,-2.5688,0.21,100.0,26.0,,2.0,35.0,95.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=40,X=50,H=2",92,2003-07-01,2026-07-01,23.0,9.0118,-50.757,-2.2573,-1.714,-2.1591,-2.132,-1.6043,-2.9342,-1.6252,-2.8269,1.21,100.0,75.0,,2.0,40.0,50.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=40,X=55,H=2",92,2003-07-01,2026-07-01,23.0,8.9903,-52.249,-2.2787,-1.795,-2.1806,-2.2,-1.8164,-2.7585,-1.8829,-2.6721,1.14,100.0,74.0,,2.0,40.0,55.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=40,X=60,H=2",92,2003-07-01,2026-07-01,23.0,9.0259,-52.249,-2.2432,-1.921,-2.145,-2.218,-1.7194,-2.7866,-1.9688,-2.5439,0.98,100.0,68.0,,2.0,40.0,60.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=40,X=65,H=2",92,2003-07-01,2026-07-01,23.0,8.7538,-52.614,-2.5153,-2.198,-2.4172,-2.535,-1.7602,-3.2975,-1.9955,-3.0115,0.95,100.0,69.0,,2.0,40.0,65.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=40,X=70,H=2",92,2003-07-01,2026-07-01,23.0,9.0161,-52.452,-2.2529,-1.913,-2.1548,-2.514,-2.1043,-2.4069,-2.3109,-2.3035,0.8,100.0,65.0,,2.0,40.0,70.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=40,X=75,H=2",92,2003-07-01,2026-07-01,23.0,8.875,-52.9,-2.3941,-2.016,-2.296,-2.682,-2.3728,-2.4151,-2.6667,-2.2878,0.69,100.0,59.0,,2.0,40.0,75.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=40,X=80,H=2",92,2003-07-01,2026-07-01,23.0,9.6547,-46.513,-1.6144,-1.433,-1.5162,-1.86,-0.9569,-2.2962,-1.029,-2.1222,0.61,100.0,57.0,,2.0,40.0,80.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=40,X=85,H=2",92,2003-07-01,2026-07-01,23.0,9.0467,-48.465,-2.2223,-2.199,-2.1242,-3.299,-1.1515,-3.329,-1.2655,-3.0327,0.49,100.0,50.0,,2.0,40.0,85.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=40,X=90,H=2",92,2003-07-01,2026-07-01,23.0,9.5054,-46.664,-1.7636,-1.823,-1.6655,-2.959,-0.3822,-3.1874,-0.3302,-2.9078,0.35,100.0,39.0,,2.0,40.0,90.0
主窗,ey_fwd_hp,買貴,3M,wilder,乙,"E=40,X=95,H=2",92,2003-07-01,2026-07-01,23.0,9.9704,-46.692,-1.2986,-1.529,-1.2005,-2.232,0.0567,-2.696,0.1279,-2.4183,0.2,100.0,26.0,,2.0,40.0,95.0
主窗,ey_lag,買便宜,3M,simple,甲,"N=1,H=1",92,2003-07-01,2026-07-01,23.0,15.6534,-35.85,4.3844,1.513,4.4825,1.703,4.9894,3.7552,4.6845,4.3476,2.41,100.0,56.0,1.0,1.0,,
主窗,ey_lag,買便宜,3M,simple,甲,"N=2,H=1",92,2003-07-01,2026-07-01,23.0,16.1425,-35.596,4.8735,2.183,4.9716,2.744,6.8001,2.8973,7.3757,3.2331,2.07,100.0,92.0,2.0,1.0,,
主窗,ey_lag,買便宜,3M,simple,甲,"N=3,H=1",92,2003-07-01,2026-07-01,23.0,13.8335,-39.807,2.5645,1.374,2.6626,1.665,2.703,2.419,3.5912,1.9058,1.83,100.0,92.0,3.0,1.0,,
主窗,ey_lag,買便宜,3M,simple,乙,"E=5,X=50,H=1",92,2003-07-01,2026-07-01,23.0,10.5572,-40.821,-0.7119,-0.294,-0.6137,-0.188,1.7733,-3.2481,1.5331,-2.407,1.6,94.57,74.0,,1.0,5.0,50.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=5,X=55,H=1",92,2003-07-01,2026-07-01,23.0,11.5475,-40.821,0.2784,0.115,0.3766,0.232,2.2605,-1.7535,2.2776,-1.1952,1.57,94.57,75.0,,1.0,5.0,55.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=5,X=60,H=1",92,2003-07-01,2026-07-01,23.0,11.7949,-40.821,0.5259,0.245,0.624,0.365,2.4773,-1.4753,2.5415,-0.9492,1.6,95.65,77.0,,1.0,5.0,60.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=5,X=65,H=1",92,2003-07-01,2026-07-01,23.0,11.8621,-40.821,0.593,0.292,0.6912,0.411,2.2169,-1.0772,2.1268,-0.5255,1.55,95.65,75.0,,1.0,5.0,65.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=5,X=70,H=1",92,2003-07-01,2026-07-01,23.0,11.65,-40.821,0.3809,0.179,0.4791,0.299,1.9162,-1.1994,1.7612,-0.6335,1.48,95.65,74.0,,1.0,5.0,70.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=5,X=75,H=1",92,2003-07-01,2026-07-01,23.0,11.9356,-40.821,0.6666,0.356,0.7647,0.499,2.1819,-0.8936,2.0842,-0.3632,1.48,96.74,75.0,,1.0,5.0,75.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=5,X=80,H=1",92,2003-07-01,2026-07-01,23.0,11.3936,-43.882,0.1246,0.025,0.2227,0.159,1.4652,-1.2578,1.2498,-0.712,1.42,96.74,74.0,,1.0,5.0,80.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=5,X=85,H=1",92,2003-07-01,2026-07-01,23.0,11.3023,-43.871,0.0333,-0.026,0.1314,0.112,1.2125,-1.1845,0.943,-0.6471,1.37,98.91,73.0,,1.0,5.0,85.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=5,X=90,H=1",92,2003-07-01,2026-07-01,23.0,11.1228,-43.871,-0.1462,-0.171,-0.0481,-0.032,1.3317,-1.6683,1.0878,-1.0749,1.27,98.91,71.0,,1.0,5.0,90.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=5,X=95,H=1",92,2003-07-01,2026-07-01,23.0,11.1703,-43.871,-0.0988,-0.137,-0.0007,0.004,1.4188,-1.6612,1.161,-1.0445,1.26,98.91,70.0,,1.0,5.0,95.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=10,X=50,H=1",92,2003-07-01,2026-07-01,23.0,10.8947,-41.051,-0.3743,-0.113,-0.2762,-0.005,1.7418,-2.5412,1.4948,-1.7805,1.66,95.65,76.0,,1.0,10.0,50.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=10,X=55,H=1",92,2003-07-01,2026-07-01,23.0,11.8743,-41.051,0.6052,0.288,0.7033,0.409,2.2288,-1.0647,2.2391,-0.5865,1.62,95.65,77.0,,1.0,10.0,55.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=10,X=60,H=1",92,2003-07-01,2026-07-01,23.0,12.1111,-41.051,0.8421,0.409,0.9402,0.536,2.4232,-0.7848,2.4757,-0.3393,1.65,96.74,77.0,,1.0,10.0,60.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=10,X=65,H=1",92,2003-07-01,2026-07-01,23.0,12.1467,-41.051,0.8777,0.44,0.9758,0.565,2.1001,-0.3843,1.9847,0.0867,1.6,96.74,76.0,,1.0,10.0,65.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=10,X=70,H=1",92,2003-07-01,2026-07-01,23.0,11.9338,-41.051,0.6648,0.332,0.7629,0.456,1.7992,-0.5072,1.6191,-0.0219,1.53,96.74,75.0,,1.0,10.0,70.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=10,X=75,H=1",92,2003-07-01,2026-07-01,23.0,11.9893,-41.051,0.7203,0.392,0.8184,0.533,2.0646,-0.666,1.9416,-0.1621,1.49,96.74,76.0,,1.0,10.0,75.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=10,X=80,H=1",92,2003-07-01,2026-07-01,23.0,11.5231,-43.452,0.254,0.104,0.3521,0.239,1.4991,-1.031,1.2909,-0.5115,1.43,96.74,75.0,,1.0,10.0,80.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=10,X=85,H=1",92,2003-07-01,2026-07-01,23.0,11.4317,-43.441,0.1626,0.057,0.2608,0.194,1.2463,-0.9575,0.9841,-0.4465,1.38,98.91,74.0,,1.0,10.0,85.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=10,X=90,H=1",92,2003-07-01,2026-07-01,23.0,11.2485,-43.441,-0.0206,-0.09,0.0776,0.053,1.3589,-1.4425,1.1208,-0.8752,1.28,98.91,72.0,,1.0,10.0,90.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=10,X=95,H=1",92,2003-07-01,2026-07-01,23.0,11.2943,-43.441,0.0253,-0.056,0.1234,0.088,1.446,-1.4387,1.1941,-0.8478,1.26,98.91,71.0,,1.0,10.0,95.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=15,X=50,H=1",92,2003-07-01,2026-07-01,23.0,10.9188,-39.094,-0.3503,-0.107,-0.2521,0.001,1.9046,-2.6562,1.833,-1.985,1.65,95.65,78.0,,1.0,15.0,50.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=15,X=55,H=1",92,2003-07-01,2026-07-01,23.0,11.8986,-39.094,0.6295,0.296,0.7276,0.419,2.3923,-1.1813,2.5796,-0.7932,1.62,95.65,79.0,,1.0,15.0,55.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=15,X=60,H=1",92,2003-07-01,2026-07-01,23.0,12.1081,-39.094,0.8391,0.403,0.9372,0.533,2.587,-0.9567,2.8169,-0.595,1.64,96.74,78.0,,1.0,15.0,60.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=15,X=65,H=1",92,2003-07-01,2026-07-01,23.0,12.1367,-39.094,0.8676,0.43,0.9658,0.558,2.2495,-0.5568,2.3244,-0.1824,1.59,96.74,77.0,,1.0,15.0,65.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=15,X=70,H=1",92,2003-07-01,2026-07-01,23.0,11.9993,-39.094,0.7302,0.364,0.8284,0.491,1.9482,-0.5271,1.9577,-0.1562,1.53,96.74,76.0,,1.0,15.0,70.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=15,X=75,H=1",92,2003-07-01,2026-07-01,23.0,12.4851,-39.094,1.2161,0.678,1.3142,0.803,2.214,0.1837,2.2812,0.4708,1.51,96.74,76.0,,1.0,15.0,75.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=15,X=80,H=1",92,2003-07-01,2026-07-01,23.0,12.034,-41.577,0.765,0.407,0.8631,0.533,1.666,-0.168,1.648,0.1356,1.44,96.74,76.0,,1.0,15.0,80.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=15,X=85,H=1",92,2003-07-01,2026-07-01,23.0,11.4161,-41.566,0.147,0.033,0.2451,0.173,1.4127,-1.159,1.34,-0.7388,1.36,98.91,76.0,,1.0,15.0,85.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=15,X=90,H=1",92,2003-07-01,2026-07-01,23.0,11.267,-41.566,-0.002,-0.092,0.0961,0.052,1.5255,-1.5745,1.4771,-1.1057,1.26,98.91,74.0,,1.0,15.0,90.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=15,X=95,H=1",92,2003-07-01,2026-07-01,23.0,11.3125,-41.566,0.0434,-0.058,0.1416,0.088,1.612,-1.5706,1.5506,-1.079,1.25,98.91,73.0,,1.0,15.0,95.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=20,X=50,H=1",92,2003-07-01,2026-07-01,23.0,11.1538,-41.235,-0.1152,0.032,-0.0171,0.149,1.9096,-2.1903,1.8391,-1.5728,1.65,95.65,79.0,,1.0,20.0,50.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=20,X=55,H=1",92,2003-07-01,2026-07-01,23.0,12.0973,-41.235,0.8282,0.427,0.9263,0.557,2.4023,-0.7915,2.5918,-0.4492,1.59,95.65,79.0,,1.0,20.0,55.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=20,X=60,H=1",92,2003-07-01,2026-07-01,23.0,12.3181,-41.235,1.049,0.545,1.1471,0.684,2.6186,-0.5662,2.8555,-0.2505,1.61,96.74,77.0,,1.0,20.0,60.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=20,X=65,H=1",92,2003-07-01,2026-07-01,23.0,12.3253,-41.235,1.0563,0.565,1.1544,0.7,2.2387,-0.1649,2.3113,0.1633,1.56,96.74,77.0,,1.0,20.0,65.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=20,X=70,H=1",92,2003-07-01,2026-07-01,23.0,12.1378,-41.235,0.8687,0.47,0.9669,0.604,1.8388,-0.1351,1.8247,0.1896,1.5,96.74,76.0,,1.0,20.0,70.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=20,X=75,H=1",92,2003-07-01,2026-07-01,23.0,12.6242,-41.235,1.3552,0.804,1.4533,0.934,2.1044,0.5782,2.1478,0.8185,1.49,96.74,76.0,,1.0,20.0,75.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=20,X=80,H=1",92,2003-07-01,2026-07-01,23.0,12.2532,-42.457,0.9841,0.575,1.0823,0.706,1.683,0.2591,1.6687,0.5121,1.45,96.74,78.0,,1.0,20.0,80.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=20,X=85,H=1",92,2003-07-01,2026-07-01,23.0,11.6338,-42.446,0.3648,0.205,0.4629,0.352,1.4297,-0.736,1.3606,-0.3655,1.37,98.91,78.0,,1.0,20.0,85.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=20,X=90,H=1",92,2003-07-01,2026-07-01,23.0,11.4003,-42.446,0.1313,0.021,0.2294,0.177,1.3757,-1.1531,1.295,-0.7336,1.26,98.91,74.0,,1.0,20.0,90.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=20,X=95,H=1",92,2003-07-01,2026-07-01,23.0,11.4335,-42.446,0.1645,0.047,0.2626,0.204,1.4376,-1.1492,1.3387,-0.7067,1.25,98.91,73.0,,1.0,20.0,95.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=25,X=50,H=1",92,2003-07-01,2026-07-01,23.0,11.3339,-41.235,0.0648,0.107,0.1629,0.228,1.6778,-1.5943,1.5573,-1.0458,1.64,95.65,81.0,,1.0,25.0,50.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=25,X=55,H=1",92,2003-07-01,2026-07-01,23.0,11.9017,-41.235,0.6327,0.353,0.7308,0.478,2.0256,-0.803,2.1329,-0.4594,1.58,95.65,80.0,,1.0,25.0,55.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=25,X=60,H=1",92,2003-07-01,2026-07-01,23.0,12.1313,-41.235,0.8622,0.478,0.9603,0.609,2.2592,-0.5777,2.4174,-0.2606,1.6,96.74,78.0,,1.0,25.0,60.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=25,X=65,H=1",92,2003-07-01,2026-07-01,23.0,12.1385,-41.235,0.8694,0.497,0.9676,0.625,1.8806,-0.1764,1.8755,0.1531,1.56,96.74,78.0,,1.0,25.0,65.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=25,X=70,H=1",92,2003-07-01,2026-07-01,23.0,12.0789,-41.235,0.8099,0.461,0.908,0.59,1.7338,-0.1466,1.697,0.1794,1.5,96.74,77.0,,1.0,25.0,70.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=25,X=75,H=1",92,2003-07-01,2026-07-01,23.0,12.6133,-41.235,1.3442,0.826,1.4424,0.947,1.9991,0.6644,2.0197,0.8944,1.48,96.74,76.0,,1.0,25.0,75.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=25,X=80,H=1",92,2003-07-01,2026-07-01,23.0,12.2825,-42.457,1.0135,0.617,1.1116,0.743,1.6575,0.345,1.6376,0.5879,1.45,96.74,78.0,,1.0,25.0,80.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=25,X=85,H=1",92,2003-07-01,2026-07-01,23.0,11.6399,-42.446,0.3708,0.228,0.469,0.375,1.4042,-0.6977,1.3296,-0.3317,1.37,98.91,78.0,,1.0,25.0,85.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=25,X=90,H=1",92,2003-07-01,2026-07-01,23.0,11.3627,-42.446,0.0937,0.013,0.1918,0.17,1.3503,-1.203,1.2641,-0.7777,1.27,98.91,75.0,,1.0,25.0,90.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=25,X=95,H=1",92,2003-07-01,2026-07-01,23.0,11.5278,-42.446,0.2587,0.125,0.3569,0.287,1.4122,-0.9327,1.3077,-0.5155,1.25,98.91,72.0,,1.0,25.0,95.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=30,X=50,H=1",92,2003-07-01,2026-07-01,23.0,11.1463,-41.225,-0.1227,0.01,-0.0246,0.128,1.3055,-1.5943,1.3694,-1.2411,1.66,96.74,83.0,,1.0,30.0,50.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=30,X=55,H=1",92,2003-07-01,2026-07-01,23.0,11.8,-41.225,0.531,0.303,0.6291,0.428,1.8241,-0.803,2.0029,-0.5446,1.62,96.74,83.0,,1.0,30.0,55.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=30,X=60,H=1",92,2003-07-01,2026-07-01,23.0,11.9056,-41.225,0.6366,0.36,0.7347,0.488,1.8123,-0.5777,1.9886,-0.346,1.6,96.74,81.0,,1.0,30.0,60.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=30,X=65,H=1",92,2003-07-01,2026-07-01,23.0,11.9041,-41.225,0.635,0.371,0.7332,0.497,1.4179,-0.1764,1.4533,0.0484,1.55,96.74,79.0,,1.0,30.0,65.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=30,X=70,H=1",92,2003-07-01,2026-07-01,23.0,11.9568,-41.235,0.6877,0.399,0.7859,0.527,1.4928,-0.1466,1.5446,0.0746,1.5,96.74,76.0,,1.0,30.0,70.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=30,X=75,H=1",92,2003-07-01,2026-07-01,23.0,12.4906,-41.235,1.2215,0.757,1.3197,0.879,1.7576,0.6644,1.8669,0.7889,1.48,96.74,75.0,,1.0,30.0,75.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=30,X=80,H=1",92,2003-07-01,2026-07-01,23.0,12.161,-42.457,0.892,0.548,0.9901,0.675,1.4183,0.345,1.4873,0.4827,1.45,96.74,77.0,,1.0,30.0,80.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=30,X=85,H=1",92,2003-07-01,2026-07-01,23.0,11.519,-42.446,0.25,0.152,0.3481,0.299,1.1655,-0.6977,1.1797,-0.436,1.37,98.91,77.0,,1.0,30.0,85.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=30,X=90,H=1",92,2003-07-01,2026-07-01,23.0,11.2372,-42.446,-0.0318,-0.068,0.0663,0.087,1.1019,-1.203,1.1023,-0.8816,1.27,98.91,75.0,,1.0,30.0,90.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=30,X=95,H=1",92,2003-07-01,2026-07-01,23.0,11.4021,-42.446,0.1331,0.044,0.2312,0.203,1.1637,-0.9327,1.1459,-0.6197,1.25,98.91,72.0,,1.0,30.0,95.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=35,X=50,H=1",92,2003-07-01,2026-07-01,23.0,10.6827,-41.225,-0.5863,-0.247,-0.4882,-0.123,1.343,-2.5652,0.9442,-1.7526,1.72,98.91,86.0,,1.0,35.0,50.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=35,X=55,H=1",92,2003-07-01,2026-07-01,23.0,10.9749,-41.225,-0.2941,-0.144,-0.196,-0.022,1.81,-2.4489,1.5753,-1.6971,1.63,97.83,85.0,,1.0,35.0,55.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=35,X=60,H=1",92,2003-07-01,2026-07-01,23.0,11.0799,-41.225,-0.1891,-0.087,-0.091,0.035,1.7983,-2.2265,1.5611,-1.5002,1.61,97.83,83.0,,1.0,35.0,60.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=35,X=65,H=1",92,2003-07-01,2026-07-01,23.0,11.0926,-41.225,-0.1764,-0.077,-0.0783,0.047,1.4322,-1.8311,1.0629,-1.1103,1.56,97.83,80.0,,1.0,35.0,65.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=35,X=70,H=1",92,2003-07-01,2026-07-01,23.0,11.1449,-41.235,-0.1241,-0.05,-0.026,0.073,1.5071,-1.8017,1.1538,-1.0843,1.5,97.83,77.0,,1.0,35.0,70.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=35,X=75,H=1",92,2003-07-01,2026-07-01,23.0,11.6748,-41.235,0.4058,0.285,0.5039,0.397,1.7719,-1.0026,1.475,-0.3772,1.49,97.83,76.0,,1.0,35.0,75.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=35,X=80,H=1",92,2003-07-01,2026-07-01,23.0,11.3644,-42.457,0.0954,0.076,0.1935,0.202,1.4657,-1.3173,1.0436,-0.611,1.44,97.83,78.0,,1.0,35.0,80.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=35,X=85,H=1",92,2003-07-01,2026-07-01,23.0,11.0495,-42.446,-0.2195,-0.175,-0.1214,-0.018,1.0226,-1.5014,0.7373,-0.9456,1.31,98.91,78.0,,1.0,35.0,85.0
主窗,ey_lag,買便宜,3M,simple,乙,"E=35,X=90,H=1",92,2003-07-01,2026-07-01,23.0,10.7291,-42.446,-0.54,-0.458,-0.4418,-0.298,0.8806,-2.0037,0.6602,-1.4603,1.2,98.91,76.0,,1.0,35.0,90.0
